Instance;CHRISTOFIDES_and_GUIDED_LOCAL_SEARCH;EVALUATOR_STRATEGY_and_GUIDED_LOCAL_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;BEST_INSERTION_and_GUIDED_LOCAL_SEARCH;GLOBAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;SWEEP_and_GUIDED_LOCAL_SEARCH;PATH_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GUIDED_LOCAL_SEARCH;ALL_UNPERFORMED_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;SAVINGS_and_GUIDED_LOCAL_SEARCH
C1_4_1;39.498011994361875;36.76890225410462;40.93444015979767;36.070311427116394;39.62638437747955;40.8305584192276;46.685483074188234;45.53996958732605;43.349796986579896;46.183421111106874;50.186671948432924;36.74939012527466;47.341421937942506;40.10724453926086;38.176327157020566
C1_2_7;13.29563503265381;15.245682859420777;13.818297028541565;14.524096703529358;12.360202550888062;15.919471025466919;11.521862864494324;11.066726660728454;11.632520985603332;13.997516393661499;13.89382071495056;13.288988876342774;15.215946125984193;12.377601361274719;13.309754371643066
C1_4_10;50.30301697254181;53.452785515785216;48.683952355384825;49.67118945121765;50.228076577186584;50.47072055339813;50.00566589832306;53.22290349006653;42.85809042453766;50.04022724628449;45.93439610004425;55.36102476119995;48.658327507972714;51.64355013370514;52.34657461643219
C1_4_2;50.50936906337738;51.067959380149844;47.998041248321535;50.04327464103699;53.66219274997711;45.52355241775513;50.17170321941376;45.22967476844788;48.60239601135254;50.151293182373045;53.130930709838864;52.362909364700315;46.47666630744934;47.734483098983766;50.79731588363647
C1_4_9;45.42015144824982;44.59543793201446;46.26474552154541;46.29757916927338;43.34665207862854;46.21543493270874;43.5999929189682;44.911135745048526;54.948611211776736;46.28772585391998;44.891859483718875;47.05147950649261;44.86529836654663;47.99395134449005;46.95746693611145
C1_2_5;7.151406788825989;7.5072336435318;8.753019380569459;9.093710923194886;7.335300326347351;9.798430156707763;7.298652124404907;7.205913376808167;8.50980360507965;8.51230809688568;6.033287096023559;10.513047742843629;8.795743799209594;9.672656178474426;7.555644011497497
C1_2_4;13.01031789779663;16.689850544929506;9.043139624595643;16.883418846130372;14.869132947921752;13.443157410621643;13.747290253639221;10.165855216979981;12.27491500377655;11.841099166870118;8.91614727973938;14.448864006996155;9.79662744998932;12.446267199516296;10.881796312332153
C1_2_8;10.900095820426941;8.839707565307616;11.43567888736725;11.596695184707642;9.911357975006103;10.998966646194457;12.090662932395935;8.658106184005737;10.76135413646698;9.883357119560241;9.404396247863769;13.39622974395752;10.539997768402099;11.494881868362427;9.759290194511413
C1_4_5;37.07645163536072;44.08447115421295;35.77625997066498;41.438504981994626;41.28499412536621;44.95781562328339;47.738244438171385;35.62404546737671;42.71697065830231;45.903723573684694;44.48691749572754;37.87276718616486;49.25859308242798;41.42790586948395;34.94767251014709
C1_6_1;59.97868070602417;60.03061273097992;60.00684096813202;59.97457935810089;60.010525059700015;60.0127114534378;60.005230736732486;60.00554246902466;60.00722255706787;59.96739301681519;60.00622420310974;60.259731912612914;60.00985133647919;60.00613639354706;60.00428454875946
C1_2_3;15.630986332893372;10.369740009307861;14.544594979286193;11.457641243934631;9.826351833343505;11.367558646202088;11.251024985313416;10.87083559036255;10.962407183647155;10.049359989166259;10.657675647735596;10.309874558448792;10.325150489807129;14.916408276557922;10.575666046142578
C1_6_3;60.0046802520752;60.007023334503174;60.00936000347137;60.005370950698854;60.00583295822143;60.006543445587155;60.012621665000914;60.00975623130798;60.00414118766785;60.005389499664304;60.00675222873688;60.00704817771911;60.012278819084166;60.006960320472714;60.007993292808536
C1_2_10;8.306959438323975;12.641585612297058;8.85409882068634;9.410351753234863;12.234335279464721;9.405728483200074;11.613842010498047;11.384680700302123;11.33128218650818;11.888278126716614;11.2078382730484;8.834367179870606;11.552088570594787;7.834219336509705;9.208986639976501
C1_2_9;15.55863869190216;10.580929160118103;16.042119455337524;16.030961537361144;11.169602274894714;15.877434968948364;11.31837329864502;10.456536555290223;14.100138783454895;11.852553415298463;11.843286490440368;8.217946124076843;12.202001905441284;14.528628706932068;16.595086550712587
C1_2_6;9.279886960983276;9.005493211746217;7.892351508140564;10.473769760131836;9.0512934923172;9.895448398590087;9.279541945457458;8.398485994338989;6.363486695289612;8.972125840187072;9.640711355209351;9.680763006210327;9.684274482727051;8.755679488182068;8.629153943061828
C1_4_6;49.69449863433838;53.55042173862457;57.242528438568115;47.25046496391296;49.23941843509674;48.530318427085874;48.7973078250885;46.69292380809784;39.36302316188812;49.31680784225464;48.77705752849579;55.74774086475372;44.84357936382294;42.352135396003725;48.373881340026855
C1_4_4;53.69254298210144;53.06247756481171;49.6148818731308;52.363568496704104;53.678281450271605;54.25809655189514;53.478990983963016;53.83423147201538;57.35075418949127;57.50149416923523;53.68214201927185;55.22385749816895;53.81905190944671;56.52343564033508;54.45802986621857
C1_2_2;10.653863644599914;8.432641839981079;10.427023530006409;12.338910031318665;12.334005737304688;11.354291868209838;9.996977496147156;13.358398270606994;13.380785274505616;10.786247086524963;8.596258234977721;10.425694632530213;8.694495439529419;12.855962014198303;8.492485499382019
C1_6_5;60.006741642951965;60.005477380752566;60.00563805103302;60.00618042945862;60.00698802471161;60.00525472164154;60.0105697631836;60.00599102973938;60.00645778179169;60.00741579532623;60.006329369544986;60.007749509811404;60.00657916069031;60.00904622077942;56.93310081958771
C1_2_1;7.604279780387879;5.881300473213196;6.682709670066833;7.456691718101501;7.226115036010742;7.556904458999634;7.228569531440735;6.428516864776611;7.255056381225586;7.773358631134033;7.205413031578064;7.475504779815674;6.267163467407227;7.0643350839614865;7.722188186645508
