Instance;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH
C1_4_1;43.94435412883759;41.95932340621948;44.40797996520996;41.330277466773985;42.290501427650455;38.88631138801575;40.860219550132754;35.5472470998764;39.93066470623016;47.12605767250061;41.011653256416324;49.38532245159149;46.41176927089691;44.54914710521698;42.73724370002746
C1_2_7;11.795575928688049;13.249560284614564;12.553508925437928;13.207210898399353;14.765047526359558;12.511258339881897;16.60885043144226;12.660041284561157;13.726877999305724;17.131627249717713;13.082003927230835;11.894623947143554;15.439736366271973;10.86813383102417;15.343913197517395
C1_4_10;53.08677248954773;48.039355230331424;49.112365055084226;49.59798860549927;48.18420650959015;53.08820214271545;46.243105101585385;52.72853951454162;49.83446850776672;46.68204524517059;48.26675384044647;52.90478160381317;49.646071553230286;59.51496586799622;51.93042931556702
C1_4_2;48.832157778739926;47.44102935791015;49.10432090759277;49.180040860176085;50.914218759536745;42.20367591381073;49.420586466789246;52.51910109519959;45.153165626525876;47.118206882476805;51.5496262550354;46.10250115394592;47.435453462600705;54.662506985664365;44.814077091217044
C1_4_9;43.17121911048889;48.58722755908966;41.13824942111969;49.262801337242124;49.364876461029056;48.77526149749756;41.458857846260074;49.36771957874298;50.44412834644318;44.284758710861205;49.54209840297699;43.71549649238587;43.54107882976532;41.066252851486205;44.065037035942076
C1_2_5;8.379638290405273;7.867894911766053;10.426324129104614;11.013091015815736;9.471592235565186;10.796758389472961;7.806674075126648;11.026129055023194;10.388018226623535;7.975529623031616;8.024407196044923;6.22147228717804;9.086308073997497;10.256708574295043;7.866047739982605
C1_2_4;9.79016408920288;10.480665588378907;13.785965847969056;13.68421847820282;15.912240529060364;10.49939842224121;13.995770406723022;11.221063327789306;12.754339575767517;12.920579195022583;17.82441997528076;12.828969049453736;19.456125378608704;11.801538610458374;11.251815724372864
C1_2_8;7.5827219724655155;7.490683555603027;8.534852147102356;8.807060146331787;8.516816449165344;9.975182151794433;7.861740565299987;7.290654492378235;9.438363289833068;10.491272163391113;12.96158163547516;7.436143636703491;6.164600038528443;9.029581332206726;6.860963153839111
C1_4_5;36.12085671424866;36.170114398002625;37.257627844810486;34.22289667129517;42.18775107860565;33.888186764717105;37.60975794792175;35.950980472564694;50.380411529541014;41.49523773193359;41.8428040266037;36.091629600524904;40.99827234745025;36.16544554233551;44.83254902362823
C1_6_1;60.00787637233734;60.008914828300476;60.0070702791214;60.00580067634583;60.04999670982361;60.09849836826324;59.99626092910766;60.0055668592453;59.99902431964874;60.006509041786195;60.00609726905823;60.00553724765778;60.018670082092285;60.16959750652313;60.00846860408783
C1_2_3;15.16430082321167;12.21278817653656;14.398099350929261;17.96138415336609;18.78141040802002;12.686948347091676;12.579647541046143;12.841093111038209;17.590996956825258;10.929322433471679;13.219927334785462;14.789808297157288;11.375949954986572;12.006322169303894;11.488340663909913
C1_6_3;60.00544362068176;60.01104781627655;60.005242395401;60.012696981430054;60.00619366168976;60.00565094947815;60.007008576393126;60.00675902366638;60.00791425704956;60.010681653022765;60.00799019336701;60.00686511993408;60.005534982681276;60.00555677413941;60.00619778633118
C1_2_10;9.066536021232604;11.634348106384277;10.003049182891846;10.57958538532257;12.375121545791625;10.856175398826599;8.477727603912353;11.645679783821105;13.112093448638916;9.428532338142395;11.857905459403991;9.763387727737427;9.10126268863678;9.246781492233277;9.223840260505677
C1_2_9;13.025132632255554;18.122510504722595;12.99392511844635;15.577523779869079;15.109272480010986;16.697838497161865;12.567557191848755;13.684832525253295;18.353979849815367;12.913692259788514;17.90939066410065;12.394386315345765;11.53793478012085;10.909034013748169;7.333447551727295
C1_2_6;9.66331913471222;9.618843460083008;9.13393063545227;9.123960781097413;8.749637079238891;11.476527237892151;9.319987177848816;8.488725805282593;9.704593515396118;9.411779093742371;9.164594674110413;9.279457020759583;9.500207352638245;13.257721042633056;9.152487754821777
C1_4_6;49.44320421218872;44.409992122650145;50.264815545082094;43.445178866386414;40.55343849658966;37.73258392810821;51.71390862464905;46.60864317417145;49.5963253736496;54.75375759601593;52.63313620090484;48.664795112609866;49.23272159099579;45.75040411949158;50.07463502883911
C1_4_4;55.07141933441162;51.82630751132965;55.0950067281723;52.45143554210663;57.30817215442657;52.10041944980621;54.21176290512085;54.00018968582153;52.042533135414125;55.11565899848938;51.6217182636261;55.84342255592346;53.38191170692444;44.340960359573366;50.39569618701935
C1_2_2;10.760192894935608;10.248104810714722;7.649398136138916;10.53697395324707;9.720228385925292;11.89467694759369;9.075099229812622;9.724292135238647;9.982358145713807;9.055173420906067;9.775448632240295;9.79470889568329;10.47356457710266;11.345110416412354;12.79836871623993
C1_6_5;60.006703996658324;58.742080903053285;60.00931644439697;60.00790138244629;60.006530022621156;60.00524673461914;60.0067601442337;60.006941962242124;60.00863935947418;60.009946656227115;60.007921648025516;60.00746307373047;60.00824596881866;60.00602340698242;60.006021070480344
C1_2_1;7.588455700874329;7.424165391921997;6.744547557830811;6.493837785720825;7.68277006149292;7.943071961402893;6.736248922348023;6.938676166534424;7.332389998435974;6.748759365081787;8.004826831817628;7.453018569946289;7.406098675727844;6.980386710166931;6.936763954162598
C1_4_3;49.70330712795258;54.675478315353395;55.4663382768631;52.57019083499908;53.28367204666138;53.62436907291412;51.2964604139328;52.5154111623764;55.98523993492127;55.04258530139923;51.462545895576476;53.87745871543884;53.5459305524826;54.779417109489444;56.86370639801025
C1_6_2;60.00561695098877;60.006484627723694;60.00612623691559;60.007445669174196;60.00574500560761;60.006521987915036;60.007349371910095;60.01096038818359;60.00665218830109;60.00605823993683;60.00941743850708;60.0081344127655;60.01003308296204;60.005266547203064;60.00569341182709
C1_4_7;52.22009627819061;46.38314173221588;45.50987470149994;49.85385210514069;53.02400116920471;51.70097639560699;48.423872804641725;51.9816260099411;49.467654252052306;40.65659837722778;51.299470281600954;46.47246196269989;45.528834104537964;46.9142468214035;43.59404098987579
C1_6_4;60.00553696155548;60.00590040683746;60.007214069366455;60.01265292167663;60.005770802497864;60.00597131252289;60.01060221195221;60.01141192913055;60.008058524131776;60.00517117977142;60.00842957496643;60.005849313735965;60.00733675956726;60.00447120666504;60.007090187072755
C1_4_8;42.21188042163849;47.855889964103696;50.57782528400421;40.81463506221771;39.45682010650635;40.746192407608035;44.65681848526001;46.131072068214415;43.16203737258911;49.951400423049925;50.10459911823273;49.87315583229065;53.163633418083194;39.74753828048706;43.311811566352844
