Instance;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH
CVRP_3;6.872594666481018;7.467876029014588;6.719715642929077;6.359793329238892;7.145441770553589;7.73249237537384;7.11056911945343;7.028506851196289;8.033215737342834;7.609221744537353;7.822450399398804;7.0988118886947635;6.433784985542298;6.075335216522217;6.444774270057678
p3;37.31155351230076;30.040833405085973;33.02003591401236;29.186569145747594;25.328961985451834;32.231189489364624;31.95543701308114;32.3556558745248;28.519889525004796;31.92734626361302;30.84510370663234;30.57900013242449;35.204823221479145;35.39289699281965;36.8045049735478
p1;8.85033358846392;7.139668839318412;7.5523242609841486;7.83423342023577;7.812400034495762;8.17083968435015;8.177822010857719;9.41109013557434;8.46991321018764;7.110365390777588;8.475586584636144;7.75355213029044;6.072054624557495;7.866574764251709;6.520184312547956
CVRP_5;22.940013003349303;22.725746941566467;24.171801710128783;21.32346303462982;22.572032475471495;20.029654955863954;18.75914945602417;23.369387722015382;20.076638078689577;23.498991012573242;21.64273569583893;22.479581713676453;19.703694891929626;27.95398678779602;22.26619236469269
p31;2.4691356931413924;2.5501050608498708;2.2529610565730502;2.4617878709520613;2.392447369439261;2.112267051424299;2.1781257561274936;2.39287315096174;2.4259888785226003;2.5614829744611467;2.38744170325143;2.660569429397583;2.7943828446524486;2.332076447350638;2.4090497493743896
CVRP_2;8.450785589218139;9.833727741241455;9.022731828689576;8.948312091827393;8.519722580909729;8.508728718757629;8.48704526424408;8.671686291694641;8.89460825920105;8.90981674194336;9.139016389846802;9.062848901748657;8.294294261932373;8.338518047332764;7.656287026405335
CVRP_100;0.24635403156280516;0.24565472602844238;0.24802734851837158;0.231841778755188;0.23824772834777833;0.27015416622161864;0.24404652118682862;0.276388144493103;0.260073184967041;0.23180816173553467;0.2609297037124634;0.26117095947265623;0.22276949882507324;0.26295421123504636;0.27029762268066404
p2;10.194397846857706;12.002743323644003;10.297331055005392;9.585687359174093;12.882678071657816;12.419491608937582;9.468788981437683;11.955229043960571;9.721457282702128;10.009675939877829;11.146767218907675;10.610056440035502;8.473117232322693;9.384357611338297;8.72985581556956
CVRP_4;21.632406449317934;24.851580262184143;18.355714559555054;22.150261020660402;20.798259973526;26.556713032722474;22.71912670135498;24.799455165863037;20.988048458099364;24.721816086769103;22.57721276283264;19.5163183927536;23.03450493812561;22.669967532157898;25.957933378219604
CVRP_1;7.278404545783997;6.8474722623825075;7.451934766769409;7.786986231803894;7.051481246948242;9.06325385570526;6.040831112861634;8.060942482948303;6.981721019744873;6.736430644989014;7.687134575843811;7.084383296966553;7.212566328048706;7.9145836353302;7.7122619390487674
