Instance;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SWEEP_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH
p3;6.929399085044861;3.627014422416687;6.9318026304244995;6.937074422836304;3.6394755363464357;3.623939538002014;3.6205742835998533;6.934321069717408;6.208752727508545;6.9400571346282955;5.200706887245178;6.9406498670578;3.623605418205261;3.616244745254517;3.8331748723983763
p6;11.601229429244995;11.62067277431488;11.612034773826599;11.624858260154724;11.612585139274596;11.606101775169373;11.605856990814209;11.683831286430358;11.757050347328185;11.611874747276307;11.67758367061615;11.619573187828063;11.614329171180724;11.61175615787506;14.124194192886353
p19;24.39027123451233;14.411683130264283;24.34378340244293;21.296365451812743;18.894081950187683;18.907674312591553;14.403011560440063;21.29422194957733;14.406706857681275;21.308472633361816;21.29524486064911;24.297977876663207;14.405069422721862;18.8896714925766;24.248145747184754
p5;15.83429274559021;15.225601649284362;15.837936949729919;14.908342266082764;13.523688650131225;13.529145050048829;15.220989632606507;14.91545898914337;15.222324895858765;14.908200120925903;14.908758854866027;15.830432724952697;15.222370481491089;13.523046946525573;15.834727358818053
p1;2.270494747161865;1.1367966175079345;1.8100586891174317;1.874748134613037;0.7604400157928467;1.9455621719360352;1.9663326025009156;1.6465837717056275;2.31375515460968;1.7253512859344482;2.6515610456466674;2.032908225059509;1.409057068824768;2.009334659576416;1.3326725482940673
p31;0.031100988388061523;0.026992249488830566;0.031085610389709473;0.03111567497253418;0.026690864562988283;0.02677164077758789;0.02679603099822998;0.031018805503845216;0.027072715759277343;0.030447220802307128;0.031134653091430663;0.03110980987548828;0.02661941051483154;0.02721421718597412;0.0305572509765625
p15;3.4131625652313233;0.774729585647583;2.4476189374923707;2.4497785568237305;0.7712441444396972;0.7696858882904053;0.7728755235671997;2.4713030815124513;0.7742425441741944;2.4585009098052977;2.4493619441986083;2.450493669509888;0.7697685956954956;0.7728086233139038;2.259547209739685
p2;2.268409514427185;1.1362377643585204;1.8062148809432983;1.872770357131958;0.7609053611755371;1.9367124319076539;1.9522678852081299;1.6380425691604614;2.2979599714279173;1.7154057264328002;2.4565423727035522;2.0081446886062624;1.4064456224441528;2.005554223060608;1.3249929904937745
