Instance;CHRISTOFIDES_and_GENERIC_TABU_SEARCH;SWEEP_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GENERIC_TABU_SEARCH;SAVINGS_and_GENERIC_TABU_SEARCH;BEST_INSERTION_and_GENERIC_TABU_SEARCH;ALL_UNPERFORMED_and_GENERIC_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GENERIC_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;PATH_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GENERIC_TABU_SEARCH;EVALUATOR_STRATEGY_and_GENERIC_TABU_SEARCH
p3;6.94184045791626;3.6257155179977416;3.6223225355148316;6.933786010742187;6.933974885940552;6.932933902740478;6.943133854866028;3.6208488941192627;3.621178650856018;3.617205762863159;8.555388927459717;3.6251977920532226;6.938724231719971;6.667722010612488;7.329235935211182
p6;11.614750528335572;11.615450191497803;11.610617804527283;11.604716467857362;11.610896682739257;11.611553978919982;11.623454332351685;11.663725352287292;11.609747314453125;11.599544024467468;9.724004554748536;11.613233137130738;11.608056879043579;11.606429600715638;11.614228415489197
p19;21.316075491905213;14.41764464378357;18.90351183414459;21.31796226501465;24.3198025226593;24.35093750953674;24.301604914665223;18.89574451446533;18.91118793487549;14.52484335899353;14.407898688316346;14.408892393112183;21.292092037200927;21.3108690738678;18.909331798553467
p5;14.910016989707946;15.226854610443116;13.522333335876464;14.907890963554383;15.827859807014466;15.836564898490906;15.838569688796998;13.524768710136414;13.513625478744506;15.222679257392883;15.223372864723206;15.230135059356689;14.904496002197266;14.910564994812011;13.517669486999512
p1;1.8804379940032958;1.4093958377838134;1.1596468687057495;1.3192819833755494;1.7178648233413696;2.01059467792511;1.7472038984298706;1.5542763233184815;2.297721838951111;1.1574239015579224;1.958591628074646;1.4128711938858032;2.518667221069336;1.7210201501846314;1.9778297424316407
p31;0.030796337127685546;0.026962590217590333;0.026577115058898926;0.031138515472412108;0.03116729259490967;0.03066868782043457;0.030975890159606934;0.027824044227600098;0.026574993133544923;0.027645397186279296;0.026760315895080565;0.026792120933532716;0.03133325576782227;0.03131778240203857;0.0270646333694458
p15;2.455004620552063;0.7722821712493897;0.7709334850311279;2.4476218938827516;2.4520479440689087;2.4526471376419066;2.4510907411575316;0.7789816617965698;0.7707920074462891;0.7749469757080079;1.8411786794662475;0.769131088256836;2.4483583211898803;2.4607476949691773;0.7710705757141113
p2;1.8755880117416381;1.4080258369445802;1.1539517879486083;1.3207067012786866;1.7193356275558471;2.0058497190475464;1.745351219177246;1.5410005092620849;2.2906765222549437;1.152761125564575;1.9577073812484742;1.4060063123703004;2.506450867652893;1.7164330244064332;1.9407537698745727
