Instance;ALL_UNPERFORMED_and_GREEDY_DESCENT;LOCAL_CHEAPEST_COST_INSERTION_and_GREEDY_DESCENT;FIRST_UNBOUND_MIN_VALUE_and_GREEDY_DESCENT;PARALLEL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;LOCAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;GLOBAL_CHEAPEST_ARC_and_GREEDY_DESCENT;PATH_CHEAPEST_ARC_and_GREEDY_DESCENT;SWEEP_and_GREEDY_DESCENT;SEQUENTIAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;CHRISTOFIDES_and_GREEDY_DESCENT;LOCAL_CHEAPEST_ARC_and_GREEDY_DESCENT;EVALUATOR_STRATEGY_and_GREEDY_DESCENT;PATH_MOST_CONSTRAINED_ARC_and_GREEDY_DESCENT;BEST_INSERTION_and_GREEDY_DESCENT;SAVINGS_and_GREEDY_DESCENT
p3;3.6268699169158936;6.939048981666565;3.624222993850708;3.6208086729049684;3.6242610692977903;3.628049445152283;8.497374987602234;3.6240429878234863;6.946058440208435;6.928974866867065;6.93711404800415;5.247352528572082;6.21260633468628;6.942209386825562;7.308424925804138
p6;11.622885394096375;11.612229895591735;11.611641383171081;11.609455561637878;11.610711407661437;11.610418725013734;13.127679824829102;11.624200749397279;11.617670011520385;11.618112516403198;11.613761591911317;11.614413976669312;12.045621657371521;11.608528208732604;11.60955994129181
p19;18.902587389945985;24.318619108200075;18.906301140785217;14.417948722839355;18.908549785614014;14.418967294692994;30.34342794418335;14.416104245185853;21.399966073036193;21.33884816169739;21.300302934646606;18.911604619026186;21.31988868713379;24.312978911399842;24.314187669754027
p5;13.524285221099854;15.840298843383788;13.528586959838867;15.227360224723816;13.521281218528747;15.226777648925781;14.994850420951844;15.231616258621216;14.911050939559937;14.919723176956177;14.911493825912476;13.523376512527467;14.913242888450622;15.829001832008363;15.83066680431366
p1;2.2927595376968384;1.6469290733337403;1.9618153810501098;0.7621288299560547;1.1385371685028076;2.0049257040023805;1.6957982063293457;1.5896806001663208;1.8159237146377563;1.3175957202911377;2.280990719795227;1.160873293876648;2.521110105514526;2.458161807060242;1.7268386125564574
p31;0.026625394821166992;0.03097989559173584;0.02688925266265869;0.026400995254516602;0.027374076843261718;0.026542162895202635;0.026653218269348144;0.026726555824279786;0.03111879825592041;0.0305328369140625;0.031375670433044435;0.027050209045410157;0.03070995807647705;0.031236672401428224;0.031180715560913085
p15;0.772075867652893;2.4463075160980225;0.7699359893798828;0.7702114343643188;0.7746696949005127;0.7705212116241456;1.8782467365264892;0.7717083930969239;2.464649724960327;2.4501991271972656;2.453602147102356;0.8054565191268921;2.4621815204620363;2.449911904335022;2.448726511001587
p2;2.2945303440093996;1.6455038070678711;1.9617563724517821;0.7572009325027466;1.1355756998062134;2.0076252460479735;1.5751007795333862;1.408689761161804;1.8062419652938844;1.3172158479690552;2.274107480049133;1.1535236597061158;2.509261131286621;2.4596322774887085;1.7177065134048461
