Instance;LOCAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GUIDED_LOCAL_SEARCH;PATH_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;CHRISTOFIDES_and_GUIDED_LOCAL_SEARCH;ALL_UNPERFORMED_and_GUIDED_LOCAL_SEARCH;EVALUATOR_STRATEGY_and_GUIDED_LOCAL_SEARCH;SAVINGS_and_GUIDED_LOCAL_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;BEST_INSERTION_and_GUIDED_LOCAL_SEARCH;SWEEP_and_GUIDED_LOCAL_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GUIDED_LOCAL_SEARCH;GLOBAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH
p3;3.626185393333435;6.931906390190124;3.6210950374603272;6.5489214897155765;3.624622178077698;6.93697075843811;5.617032623291015;5.444511413574219;6.928136277198791;6.9334207534790036;3.6202036142349243;6.943419623374939;3.6224021911621094;5.240957522392273;6.938155150413513
p6;11.604807686805724;11.621303009986878;11.614244985580445;10.034817957878113;11.644591784477234;11.644801139831543;11.613129425048829;11.614921021461488;11.614009284973145;11.614449143409729;11.61648964881897;11.617121815681458;11.606766653060912;10.543162894248962;11.607673239707946
p19;18.92446494102478;24.310253739356995;14.411140584945679;21.503135013580323;18.903210067749022;24.30965452194214;24.305611848831177;14.407227921485902;24.307975482940673;21.382524538040162;14.41445767879486;21.343500089645385;18.94449031352997;18.896200823783875;21.303266286849976
p5;13.514046263694762;15.83443100452423;15.214976692199707;14.759318661689758;13.513729667663574;15.833619117736816;15.83096022605896;15.223910522460937;15.829745721817016;14.910627627372742;15.21884331703186;14.907674145698547;13.518517875671387;13.513805699348449;14.907448267936706
p1;1.1528265953063965;1.881126880645752;1.5484833002090455;1.8227413892745972;1.9568885564804077;1.7172725439071654;1.7918766021728516;2.169981050491333;2.510353446006775;2.010140371322632;1.942568016052246;2.3335399866104125;1.4132166624069213;1.138797354698181;1.7518725156784059
p31;0.026887130737304688;0.03113682270050049;0.027202939987182616;0.030687761306762696;0.026959896087646484;0.03124828338623047;0.0304110050201416;0.02711062431335449;0.031104254722595214;0.03110365867614746;0.028040146827697753;0.03135213851928711;0.026670122146606447;0.02670750617980957;0.03074679374694824
p15;0.7698209762573243;2.4517805576324463;0.7719422578811646;2.2790584802627563;0.7722606182098388;2.4522886276245117;2.5381052017211916;0.7702358961105347;2.4492803812026978;2.4581467151641845;0.7705024957656861;2.452492666244507;0.7697219133377076;0.7928356170654297;2.450288200378418
p2;1.1506969451904296;1.8800705194473266;1.5446633100509644;1.805298399925232;1.9589003562927245;1.7174389362335205;1.6446979999542237;1.9993017196655274;2.5099722146987915;2.0067671060562136;1.9387349605560302;2.2698719263076783;1.4057817697525024;1.1361747980117798;1.7445160627365113
