Instance;EVALUATOR_STRATEGY_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_ARC_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_COST_INSERTION_and_SIMULATED_ANNEALING;PATH_MOST_CONSTRAINED_ARC_and_SIMULATED_ANNEALING;PATH_CHEAPEST_ARC_and_SIMULATED_ANNEALING;CHRISTOFIDES_and_SIMULATED_ANNEALING;SAVINGS_and_SIMULATED_ANNEALING;SEQUENTIAL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;BEST_INSERTION_and_SIMULATED_ANNEALING;ALL_UNPERFORMED_and_SIMULATED_ANNEALING;FIRST_UNBOUND_MIN_VALUE_and_SIMULATED_ANNEALING;SWEEP_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;PARALLEL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;GLOBAL_CHEAPEST_ARC_and_SIMULATED_ANNEALING
p3;4.086715269088745;6.932691597938538;6.933727860450745;2.7013782262802124;6.2412597894668576;6.934568095207214;6.834972906112671;6.9322803020477295;6.93112895488739;3.623348331451416;3.618015909194946;3.622818636894226;3.6227138519287108;3.6123631238937377;3.622041654586792
p6;11.610758709907532;11.608068656921386;11.602074193954468;11.11078085899353;14.79112491607666;11.632933592796325;11.61118848323822;11.612637567520142;11.620725560188294;11.72426905632019;11.609175300598144;11.60607922077179;11.606752729415893;11.60929515361786;11.608693504333496
p19;14.40864646434784;24.336295104026796;21.3059442281723;24.31071834564209;23.48541088104248;24.34541172981262;21.30265305042267;24.297079396247863;21.28737804889679;14.410280179977416;14.407487750053406;18.92171859741211;14.423241996765137;18.970520615577698;18.900605702400206
p5;15.232298445701598;15.828360652923584;14.921936845779419;15.826155519485473;13.515932273864745;15.833700323104859;14.908592176437377;15.82756552696228;14.916946959495544;15.231397700309753;15.246967434883118;13.51867949962616;15.238229203224183;13.51578049659729;13.528523087501526
p1;1.5678292751312255;1.8103014469146728;2.45968611240387;2.0364509344100954;1.4425265073776246;2.513530945777893;1.747210192680359;1.3406257152557373;1.7189340114593505;1.158432674407959;1.137218451499939;1.1699375629425048;2.298951244354248;1.4068447828292847;0.7655162811279297
p31;0.02651026248931885;0.03068239688873291;0.031153059005737303;0.030948472023010255;0.02653944492340088;0.031330442428588866;0.03138737678527832;0.030614280700683595;0.03155560493469238;0.0265674352645874;0.026928162574768065;0.027213621139526366;0.026871967315673827;0.0277254581451416;0.02710578441619873
p15;0.7738751173019409;2.452145552635193;2.447551202774048;2.474574851989746;1.8390376091003418;2.4474663496017457;2.452460241317749;2.455610227584839;2.4515164375305174;0.7757891654968262;0.771221923828125;0.772269320487976;0.7703544855117798;0.8782129764556885;0.7707437038421631
p2;1.5461965799331665;1.8066957473754883;2.460368299484253;1.8768352270126343;1.421382451057434;2.5098900318145754;1.7408349752426147;1.317288088798523;1.7181396722793578;1.157999300956726;1.13857045173645;1.1525025606155395;2.2862054347991942;1.4064104557037354;0.7593704700469971
