Instance;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH
C1_2_10;11.668439149856567;8.374950194358826;11.501893639564514;6.450881838798523;8.010281896591186;11.554233360290528;11.186567783355713;9.674353885650635;14.799509048461914;12.303183341026307;7.893793940544128;10.066867852210999;12.036472511291503;8.711321878433228;13.893429589271545
C1_2_9;13.39873685836792;13.098220467567444;13.678580045700073;13.51436915397644;13.544267106056214;13.417142009735107;13.393739342689514;13.669848871231078;13.235055208206177;13.171505022048951;13.394929432868958;13.536487174034118;13.29061849117279;14.61373016834259;13.039613819122314
C1_2_6;5.831229233741761;8.961804080009461;6.58616828918457;8.970096755027772;8.333253383636475;7.600439023971558;9.613017916679382;6.889242172241211;8.32506058216095;9.931062602996827;10.10817801952362;6.682691144943237;8.168502807617188;7.912762856483459;9.090276455879211
C1_4_6;46.876294302940366;41.59484438896179;47.28410279750824;51.61478912830353;41.65588581562042;49.38934242725372;53.27728428840637;35.766048550605774;49.17553029060364;41.126469302177426;57.01153109073639;46.650640749931334;41.891474437713626;44.30541844367981;45.172492718696596
C1_4_4;57.6174702167511;56.070629024505614;54.82044534683227;55.35156588554382;55.57810435295105;57.6188202381134;57.2050085067749;53.56125891208649;55.37000834941864;57.870295071601866;55.97387089729309;54.372542428970334;58.561727261543275;57.08465628623962;54.488999891281125
C1_2_2;7.158927989006043;10.739695191383362;10.251449251174927;6.6404112577438354;16.535389304161072;9.396624565124512;8.042248678207397;10.875573444366456;10.59063138961792;8.619094038009644;10.012197971343994;10.805866503715515;9.538667058944702;9.721950340270997;8.93390736579895
C1_6_5;60.00590891838074;60.00538787841797;60.006496691703795;60.00788624286652;60.00748686790466;60.00773227214813;60.006385278701785;60.00411698818207;60.00428237915039;60.0062495470047;60.00560433864594;60.008595085144044;60.008108377456665;60.008022975921634;60.00863876342773
C1_2_1;5.18402144908905;7.295442152023315;7.240184569358826;7.142613077163697;6.413770365715027;6.272234654426574;5.169532513618469;5.207100367546081;5.386212420463562;7.147258830070496;5.167901659011841;6.293150520324707;6.300601744651795;6.307598757743835;7.2035950183868405
C1_4_3;53.28081691265106;53.80210654735565;53.44540886878967;55.334702491760254;52.217945432662965;51.687355160713196;56.55592260360718;52.57381134033203;50.44034924507141;54.054792284965515;54.28178513050079;54.69686233997345;54.712710404396056;58.36179535388946;55.93957760334015
C1_6_2;60.00776696205139;60.00924823284149;60.00576381683349;60.00707414150238;60.00498518943787;60.00700221061707;60.005482006072995;60.00438363552094;60.00903804302216;60.007122206687924;60.00525193214416;60.00877149105072;60.006289505958556;60.00401909351349;60.00797905921936
C1_4_7;42.36058828830719;42.90852854251862;45.60455660820007;44.81931874752045;41.71214759349823;42.97591619491577;49.59992380142212;49.82067294120789;46.209881687164305;48.66826832294464;46.48589441776276;47.00047428607941;47.45642192363739;41.90731301307678;46.52450330257416
C1_6_4;60.005069231987;60.00462965965271;60.00551431179046;60.00826709270477;60.00503420829773;60.005029273033145;60.0066623210907;60.20088338851929;60.00501163005829;60.00477006435394;60.009808206558226;60.00601766109467;60.006058645248416;60.30554718971253;60.20669260025024
C1_4_8;46.6593061208725;46.76436901092529;52.149320411682126;47.54809486865997;50.354296588897704;42.229346823692325;46.129473090171814;43.53359708786011;47.520834755897525;51.6536863565445;45.864590072631835;45.71603951454163;47.172689867019656;54.44554498195648;44.59037818908691
