Instance;SAVINGS_and_SIMULATED_ANNEALING;BEST_INSERTION_and_SIMULATED_ANNEALING;PARALLEL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;SWEEP_and_SIMULATED_ANNEALING;EVALUATOR_STRATEGY_and_SIMULATED_ANNEALING;SEQUENTIAL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;PATH_CHEAPEST_ARC_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_ARC_and_SIMULATED_ANNEALING;ALL_UNPERFORMED_and_SIMULATED_ANNEALING;PATH_MOST_CONSTRAINED_ARC_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_COST_INSERTION_and_SIMULATED_ANNEALING;FIRST_UNBOUND_MIN_VALUE_and_SIMULATED_ANNEALING;GLOBAL_CHEAPEST_ARC_and_SIMULATED_ANNEALING;CHRISTOFIDES_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING
C1_4_1;43.29274926185608;40.01540834903717;36.41897521018982;38.00468113422394;41.6175080537796;38.52269814014435;40.48804070949554;27.493620610237123;26.661636805534364;35.76276643276215;35.99198844432831;36.73150362968445;39.12423825263977;39.69476354122162;42.40718178749084
C1_2_7;10.591961145401001;8.780461502075195;10.212187242507934;6.257887864112854;7.677987170219422;7.910542821884155;9.941911554336547;6.65853168964386;6.82365243434906;6.67582688331604;9.65551528930664;10.26162130832672;7.3415855884552;9.04779224395752;7.6655677318572994
C1_4_10;59.04105653762817;56.3116525888443;54.909205532073976;57.31138284206391;55.91463508605957;134.55386943817138;59.626375102996825;55.713212728500366;54.17930240631104;57.262167024612424;52.249318671226504;52.80312495231628;52.697136998176575;55.464661836624146;53.81442122459411
C1_4_2;56.147484922409056;51.276228404045106;52.910657787323;50.40865087509155;51.63560628890991;51.88956303596497;50.49958026409149;49.94965345859528;52.70071821212768;48.68628227710724;51.866363406181335;53.97326681613922;48.93268423080444;48.51385271549225;51.314713859558104
C1_4_9;52.06687722206116;53.01510093212128;48.280837059020996;51.89346072673798;47.60489611625671;53.376379990577696;59.09878413677215;52.577094650268556;54.440826773643494;56.93251585960388;52.47601521015167;54.56155257225036;54.34841904640198;51.829591679573056;51.6822030544281
C1_2_5;7.91055314540863;7.901706624031067;10.868386936187743;10.918564558029175;11.124206233024598;8.162938618659973;11.029042172431947;7.7624961853027346;10.997004461288451;8.183409380912781;7.757310700416565;11.18963601589203;11.216495966911316;7.991345286369324;10.897361135482788
C1_2_4;13.633665299415588;17.594800519943238;12.647563862800599;15.37734375;15.063374018669128;13.404583740234376;13.199762082099914;11.039727187156677;11.443207383155823;11.219550085067748;15.655579876899719;17.657034230232238;10.51408863067627;10.17062931060791;16.54833815097809
C1_2_8;8.76018409729004;7.611538648605347;7.956206345558167;8.440474510192871;8.725620007514953;9.887763476371765;9.227508020401;12.104130458831786;8.559009289741516;7.788875889778137;8.834803175926208;11.060304164886475;10.205593824386597;9.702134847640991;6.940910339355469
C1_4_5;45.975587010383606;45.23320896625519;52.431862592697144;51.7840291261673;49.93739430904388;46.5681517124176;37.549216508865356;49.38762581348419;43.30258228778839;45.0173645734787;46.93395285606384;40.89151153564453;49.29425036907196;52.644992566108705;47.74186201095581
C1_6_1;60.00550832748413;60.004383420944215;60.00631518363953;60.00460817813873;60.00653645992279;60.00667369365692;60.00571510791779;60.00636277198792;60.00566806793213;60.00524544715881;60.005537557601926;60.005201411247256;60.004216122627255;60.00522179603577;60.00641946792602
C1_2_3;14.369590663909912;12.64866328239441;11.619543933868409;11.206076836585998;12.113394689559936;11.324385523796082;9.790524077415466;11.55932331085205;13.306363534927367;11.67174940109253;11.156578183174133;11.644913578033448;11.388922643661498;9.769811534881592;11.146707653999329
C1_6_3;60.00633306503296;60.00643401145935;60.009055495262146;60.00664842128754;60.00627465248108;60.00917987823486;60.005962228775026;60.00793602466583;60.0050243139267;60.00685203075409;60.00652084350586;60.00614717006683;60.00775835514069;60.00652341842651;60.007294273376466
C1_2_10;6.402308988571167;7.715314126014709;10.968222880363465;12.105416202545166;11.599134683609009;8.809280157089233;13.871829462051391;11.868284821510315;10.669032263755799;11.92133686542511;13.990677738189698;6.632864046096802;11.532136297225952;7.867246985435486;10.295302557945252
C1_2_9;13.473565196990966;13.649537491798402;13.428560853004456;13.540383005142212;13.326814985275268;13.7739187002182;14.212417721748352;13.234965872764587;13.304262948036193;13.929003310203552;13.540194082260133;13.44311273097992;13.320010781288147;13.573480248451233;13.850489449501037
C1_2_6;7.711634683609009;8.862204933166504;7.433009052276612;7.963432168960571;8.678174829483032;6.64594337940216;11.669768691062927;6.854233360290527;8.588522624969482;9.706920862197876;9.568640446662902;8.488292217254639;9.169476008415222;9.630021047592162;8.274778747558594
C1_4_6;46.02026426792145;54.54483687877655;39.88252322673797;51.491447520256045;40.0756023645401;51.625196266174314;44.9774044752121;45.20400536060333;54.27736144065857;52.122670435905455;42.23150856494904;44.58525195121765;56.341892218589784;39.15760390758514;55.98453776836395
C1_4_4;59.652123141288754;56.149846696853636;53.92758917808533;52.08079190254212;55.52578544616699;58.35480015277862;59.699154424667356;54.51783559322357;56.19904532432556;55.124692749977115;56.46857948303223;55.79310948848725;55.39686071872711;57.15625600814819;57.44822936058044
C1_2_2;9.837747597694397;12.773091268539428;10.985542154312133;9.864112496376038;8.352726340293884;10.344770145416259;10.52898600101471;10.84513828754425;10.736553692817688;13.017200827598572;8.580477643013001;11.975941109657288;7.97215769290924;10.400782442092895;8.605575728416444
C1_6_5;60.00732824802399;60.00618298053742;60.00536053180694;60.004748702049255;60.00620315074921;60.00487563610077;60.00788516998291;60.004372382164;60.00620360374451;60.00581965446472;60.0053332567215;60.006657695770265;60.005760765075685;60.00683033466339;60.00575759410858
C1_2_1;5.195817542076111;7.140438771247863;6.528833675384521;7.148320460319519;6.28564305305481;5.196745824813843;5.649682331085205;7.564258170127869;5.202095150947571;7.185830354690552;6.376042795181275;6.304732155799866;5.233756065368652;6.270192813873291;7.150410938262939
