Instance;CHRISTOFIDES_and_GREEDY_DESCENT;EVALUATOR_STRATEGY_and_GREEDY_DESCENT;PATH_MOST_CONSTRAINED_ARC_and_GREEDY_DESCENT;ALL_UNPERFORMED_and_GREEDY_DESCENT;BEST_INSERTION_and_GREEDY_DESCENT;PATH_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;SWEEP_and_GREEDY_DESCENT;SAVINGS_and_GREEDY_DESCENT;SEQUENTIAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;FIRST_UNBOUND_MIN_VALUE_and_GREEDY_DESCENT;GLOBAL_CHEAPEST_ARC_and_GREEDY_DESCENT;PARALLEL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;LOCAL_CHEAPEST_COST_INSERTION_and_GREEDY_DESCENT
C1_4_1;26.805346965789795;42.213143658638;32.366858983039855;40.14745457172394;35.41303253173828;41.966380667686465;39.68261821269989;37.62099032402038;39.702409982681274;41.12390275001526;40.73504056930542;36.700334787368774;28.049178695678712;43.1630134344101;39.63601791858673
C1_2_7;7.703747129440307;8.299111986160279;7.0493674039840695;6.578910946846008;7.501251173019409;10.095671987533569;10.47625641822815;8.973343563079833;7.968620324134827;9.395134449005127;5.44449999332428;7.787817049026489;8.850656700134277;10.945302963256836;6.8232975721359255
C1_4_10;55.609235882759094;56.73999376296997;52.671698570251465;53.43073225021362;53.93402035236359;56.25734918117523;51.89203586578369;55.3784202337265;56.98906474113464;55.733671116828916;58.03746321201324;55.16278786659241;54.726219701766965;56.94320411682129;54.24719524383545
C1_4_2;50.72828505039215;53.360907673835754;51.77465996742249;51.30486342906952;53.89370725154877;59.52307798862457;50.953892421722415;52.52855868339539;50.32202525138855;48.087226152420044;52.44838330745697;49.84042134284973;51.888767051696775;52.556003999710086;49.905131220817566
C1_4_9;48.237442803382876;48.13687765598297;50.89377334117889;51.95385870933533;54.30903024673462;55.66422953605652;49.61102166175842;50.43936171531677;51.100527143478395;52.78289270401001;53.498554420471194;52.663128566741946;51.33987767696381;52.00797705650329;49.628695774078366
C1_2_5;8.074567604064942;11.302849102020264;8.085150957107544;12.095100569725037;8.00407304763794;11.020580339431763;7.745262217521668;10.829018831253052;11.078636145591735;7.971806740760803;7.744160056114197;11.110893368721008;10.715785098075866;11.07779927253723;7.7655964374542235
C1_2_4;15.5785395860672;14.03606731891632;10.12094337940216;10.13599865436554;11.043315315246582;9.55184440612793;12.872994184494019;10.906759595870971;17.53347318172455;16.786762070655822;10.572512531280518;15.439941382408142;12.379917931556701;17.432787203788756;15.461473751068116
C1_2_8;10.583244681358337;8.344830060005188;6.96341872215271;9.746419382095336;10.918331956863403;9.500908780097962;7.909584736824035;7.9867850065231325;9.551305294036865;10.406345915794372;10.978432726860046;11.620131540298463;12.027662801742554;8.29089114665985;8.28587212562561
C1_4_5;47.604366707801816;52.14866962432861;49.82009203433991;38.75255436897278;46.93060450553894;50.40834016799927;41.56938450336456;49.81352319717407;56.08059117794037;38.20714077949524;46.55093131065369;50.41769003868103;50.24889051914215;38.193609261512755;48.231126594543454
C1_6_1;60.005866742134096;60.01042950153351;60.004475593566895;60.00610427856445;60.00701956748962;60.00418372154236;60.00605487823486;60.00788762569427;60.00701310634613;60.00486574172974;60.00646839141846;60.00695147514343;60.005660104751584;60.00629103183746;60.01737222671509
C1_2_3;13.10477569103241;12.393356704711914;18.543271493911742;11.905224561691284;11.670712184906005;13.187066411972046;11.387879920005798;11.278005814552307;11.529132008552551;12.922370839118958;11.15952525138855;11.362304520606994;11.290287494659424;11.579073858261108;11.058906602859498
C1_6_3;60.00733225345611;60.00671229362488;60.00425853729248;60.00602722167969;60.00683081150055;60.00449438095093;60.00660350322723;60.006633806228635;60.007016611099246;60.0046311378479;60.00708644390106;60.00642201900482;60.00642764568329;60.00707099437714;60.0075208902359
C1_2_10;8.530893516540527;10.7830251455307;8.102840733528136;9.64555926322937;13.78737211227417;12.251887798309326;11.224506139755249;6.5026328563690186;10.663480019569397;8.189260530471802;11.910130977630615;8.206646275520324;7.990749096870422;11.79318323135376;12.350066590309144
C1_2_9;13.654467225074768;15.091459226608276;13.846499109268189;13.659293150901794;13.537925863265992;14.338300538063049;13.779257822036744;13.239339256286621;13.47670545578003;13.027981400489807;13.160337662696838;13.598961091041565;13.567050242424012;13.701814341545106;13.228394365310669
C1_2_6;8.453527069091797;8.768704485893249;6.234437799453735;9.319664406776429;6.463842225074768;8.857904744148254;9.866462445259094;9.213833999633788;6.302420663833618;6.427239942550659;9.780276322364807;9.167055416107178;8.322768092155457;7.565382552146912;6.834051084518433
C1_4_6;41.923772192001344;38.855834531784055;51.24116015434265;50.960502934455874;41.65269753932953;47.694487357139586;37.98743648529053;40.37315106391907;48.14113926887512;57.53299705982208;50.462191462516785;50.96517550945282;53.32856307029724;47.11619718074799;52.10433337688446
C1_4_4;55.689023995399474;52.542446446418765;54.8745717048645;59.530566930770874;53.136450791358946;60.00331361293793;55.404738259315494;58.54852352142334;61.17635533809662;58.83713226318359;55.125312089920044;53.227632713317874;56.83779129981995;52.68845598697662;55.66037590503693
C1_2_2;10.305605745315551;7.594910502433777;10.31813895702362;10.649522304534912;11.766495895385741;11.09051353931427;7.949930000305176;9.29594566822052;7.918759274482727;11.035769176483154;12.306291937828064;8.571243572235108;10.06469967365265;9.488107466697693;9.714734959602357
C1_6_5;60.00636031627655;60.00879280567169;60.006325340271;60.0053106546402;60.00444438457489;60.00621731281281;60.004468989372256;60.00549304485321;60.00530333518982;60.00546028614044;60.006218218803404;60.00504131317139;60.00552568435669;60.006232142448425;60.00540268421173
C1_2_1;7.361847257614135;7.1548344373703;5.199540638923645;6.282247543334961;5.215675806999206;6.543578743934631;5.322131514549255;5.190856218338013;5.174056458473205;6.30028886795044;6.370167994499207;7.424206328392029;6.416998386383057;7.221594381332397;7.183472800254822
C1_4_3;58.17289981842041;56.61008837223053;56.30242936611175;55.39199390411377;53.68878927230835;60.002869153022765;58.192905807495116;53.62470538616181;57.01500763893127;56.203732466697694;57.57919285297394;54.10665102005005;54.87393615245819;53.256935119628906;55.28061468601227
C1_6_2;60.00847635269165;60.00449886322021;60.01029682159424;60.00489819049835;60.00499517917633;60.00472071170807;60.00740320682526;60.004570722579956;60.00449571609497;60.00562648773193;60.007738900184634;60.00518012046814;60.0064891576767;60.00624227523804;60.00812571048736
C1_4_7;47.49715840816498;42.90957794189453;38.34117970466614;43.293751287460324;52.813924241065976;51.27345860004425;42.289814138412474;49.513762426376346;45.444644355773924;44.38129770755768;51.20796928405762;47.81826901435852;45.80130445957184;46.58899397850037;46.33049478530884
C1_6_4;60.00503916740418;60.10710685253143;60.208779788017274;60.00653641223907;60.00569491386413;60.40748908519745;60.00686101913452;60.00494818687439;60.00638105869293;72.20270071029663;60.00515792369843;60.005522060394284;60.010719418525696;60.00689136981964;60.00551722049713
C1_4_8;47.16097977161407;44.43777589797973;59.93257963657379;48.53698763847351;51.30609414577484;53.350063061714174;48.62904243469238;49.76167078018189;49.19916133880615;53.6770664691925;42.58928475379944;48.33179054260254;50.34811317920685;45.69268157482147;48.978051924705504
