Instance;LOCAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;ALL_UNPERFORMED_and_GENERIC_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GENERIC_TABU_SEARCH;CHRISTOFIDES_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GENERIC_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;SAVINGS_and_GENERIC_TABU_SEARCH;SWEEP_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;BEST_INSERTION_and_GENERIC_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GENERIC_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;PATH_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;EVALUATOR_STRATEGY_and_GENERIC_TABU_SEARCH
C1_4_1;41.49651284217835;39.29107480049133;39.581318163871764;39.313932514190675;41.751453042030334;35.98583083152771;40.89603469371796;42.650561118125914;40.807831454277036;28.8822149515152;30.118394351005556;38.70733308792114;26.989869022369383;39.14127299785614;38.15835137367249
C1_2_7;7.776431608200073;9.791279006004334;7.081682634353638;7.735703825950623;10.52821102142334;10.634801650047303;10.30774245262146;7.551338505744934;5.7703615665435795;7.821354722976684;11.390062975883485;6.321221971511841;10.097173690795898;9.360889768600464;8.6769544839859
C1_4_10;54.6617015838623;54.24625196456909;57.68347973823548;54.47236702442169;58.490108251571655;64.19483139514924;57.38120763301849;55.60402109622955;58.58110518455506;55.816226267814635;53.765912365913394;56.35797073841095;55.97119677066803;54.01507701873779;58.474910497665405
C1_4_2;48.6781745672226;50.523782992362975;52.08523073196411;48.80548176765442;53.04364469051361;50.38462786674499;52.27635977268219;50.26465976238251;49.58283908367157;47.40781917572021;50.64005901813507;49.66450374126434;58.38305039405823;49.28080399036408;50.79682111740112
C1_4_9;51.37197923660278;53.19071400165558;49.20083773136139;47.83574373722077;52.164680290222165;50.210271048545835;56.68686785697937;52.563377904891965;50.991964721679686;54.438159346580505;51.16506967544556;53.43942956924438;56.29765849113464;57.5195912361145;50.52769205570221
C1_2_5;7.910834693908692;12.092929482460022;8.132168006896972;8.078317046165466;8.134809422492982;8.1434086561203;7.964179682731628;11.115982127189636;11.098519349098206;7.985048365592957;10.92711045742035;11.145106315612793;11.487316799163818;11.223456192016602;11.149650835990906
C1_2_4;17.30991976261139;10.799139976501465;11.754567646980286;10.12207498550415;10.11200683116913;13.097215938568116;13.217797708511352;16.20325095653534;15.358880424499512;15.126941084861755;12.301331853866577;11.861988019943237;10.384289193153382;11.41945230960846;13.658497738838197
C1_2_8;8.603182554244995;9.097740173339844;8.034921789169312;7.546956038475036;10.70885534286499;8.19363820552826;8.341727232933044;9.99761164188385;7.1380823135375975;10.73675627708435;11.409245896339417;11.31241328716278;12.522913646697997;7.7478574275970455;6.517829656600952
C1_4_5;49.581019449234006;51.470142769813535;33.485622143745424;45.74375929832458;39.86711163520813;36.61006009578705;42.60954346656799;56.45664486885071;43.46017107963562;44.180788564682004;49.853237342834475;40.07146394252777;47.03942074775696;44.15355911254883;42.01209905147552
C1_6_1;60.0073127746582;60.00554211139679;60.005211520195004;60.006719493865965;60.00475046634674;60.00558836460114;60.007160115242;60.00607521533966;60.00748162269592;60.00536708831787;60.006942296028136;60.004843187332156;60.004685282707214;60.03248689174652;60.00675513744354
C1_2_3;11.31861116886139;13.524245667457581;14.785121154785156;11.089490985870361;11.390592670440673;11.33972499370575;12.904360151290893;14.548968243598939;11.069882774353028;11.07108278274536;11.116316390037536;11.19350106716156;8.89374918937683;11.337393617630005;10.34185757637024
C1_6_3;60.00939633846283;60.007340574264525;60.00559210777283;60.0066659450531;60.00456697940827;60.005145168304445;60.006622076034546;60.005272483825685;60.00732889175415;60.005173206329346;60.00534019470215;60.0068482875824;60.00778911113739;60.00749785900116;60.00589983463287
C1_2_10;9.193563604354859;11.817672181129456;10.376664304733277;11.598588037490845;7.855064654350281;8.258110618591308;9.853067278862;14.111137008666992;11.071553611755371;6.566543173789978;10.681756925582885;12.267224335670472;8.049764585494994;10.94181809425354;8.69211266040802
C1_2_9;13.314027047157287;13.844401240348816;13.921060156822204;13.270395636558533;13.117191576957703;13.590557551383972;13.427359580993652;13.480494904518128;13.678944611549378;13.22182047367096;13.138684391975403;13.180187630653382;14.056989812850953;13.522314643859863;13.063155698776246
C1_2_6;9.681430625915528;7.361901879310608;9.73090717792511;6.193308711051941;6.6074368238449095;9.799844026565552;8.991708707809448;8.256041598320007;9.126576375961303;9.785626482963561;9.331169199943542;8.411307668685913;6.963660621643067;8.311275815963745;6.499161624908448
