Instance;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH
att48;0.5003155469894409;0.24293935298919678;0.546161413192749;0.15891695022583008;0.15407848358154297;0.1660447120666504;0.48569023609161377;0.17752301692962646;0.1371539831161499;0.6468478441238403;0.15239787101745605;0.5585792064666748;0.5925406217575073;0.6814627647399902;0.5824016332626343
pr76;1.7989355325698853;1.875234603881836;1.7950873374938965;1.874551773071289;1.086903691291809;1.1595406532287598;1.8870608806610107;1.8042891025543213;1.7720909118652344;2.6097488403320312;1.9093098640441895;1.2450170516967773;1.2415045499801636;1.4680825471878052;1.716591238975525
st70;0.7317801316579183;0.9535520076751709;0.5739816824595133;0.5392401218414307;0.3333008289337158;0.873445192972819;0.7011058330535889;0.6320270697275797;0.5652464230855306;0.7222291628519694;0.845243771870931;0.6412061055501302;0.7575693130493164;1.0024090607961018;0.8498172760009766
rd100;1.275141954421997;2.5571436882019043;2.3704260190327964;2.1854535738627114;0.7514567375183105;0.7566382090250651;1.478664477666219;1.3341705799102783;1.6898309389750164;2.454609473546346;1.0920923550923665;1.0401637554168701;0.5337889194488525;0.5992278258005778;1.8079304695129395
dsj1000;60.0105676651001;60.01571476459503;60.00483250617981;60.01615230242411;60.012532472610474;60.00582671165466;60.00467538833618;60.00690690676371;60.03569543361664;60.00697588920593;60.005372405052185;60.01704978942871;60.02009963989258;60.01628541946411;60.019964138666786
u724;60.0063533782959;60.006439566612244;60.00455927848816;60.00363850593567;60.00418555736542;60.00415849685669;60.00784683227539;60.00583004951477;51.363494992256165;60.00302815437317;60.004170656204224;60.005929708480835;60.00361371040344;60.004748702049255;60.00421380996704
ch150;6.43029769261678;6.529904683430989;9.04494603474935;8.646699746449789;7.635096073150635;10.210421641667685;9.42574175198873;7.7922414143880205;9.556899468104044;11.397707223892212;8.971772909164429;7.019184112548828;8.984681049982706;8.072567462921143;9.16239563624064
d657;60.00530409812927;60.00352684656779;60.00232744216919;60.004907766977944;60.009832779566445;60.00337425867716;60.00254678726196;60.0051654179891;60.0040770371755;60.00427230199178;60.00871300697327;60.002965688705444;58.247897148132324;60.00256037712097;60.00372346242269
pr107;1.6659824848175049;0.9224624633789062;0.8291981220245361;2.2798550128936768;0.7800633907318115;2.610875129699707;0.34661388397216797;0.9017348289489746;0.8673224449157715;0.8547775745391846;1.0171983242034912;0.9245667457580566;1.775500774383545;0.9560842514038086;2.2078168392181396
ulysses22;0.016348838806152344;0.03184199333190918;0.028257369995117188;0.03114175796508789;0.031540870666503906;0.034646034240722656;0.02808523178100586;0.04673600196838379;0.035134315490722656;0.033242225646972656;0.03217816352844238;0.02981424331665039;0.02774643898010254;0.0343632698059082;0.03023982048034668
pr124;0.47521352767944336;3.1516010761260986;1.2383496761322021;3.750058174133301;3.5836663246154785;4.201263904571533;1.2135167121887207;5.748931884765625;3.408756732940674;1.1613192558288574;2.603358268737793;1.112539291381836;1.6358346939086914;1.245908260345459;1.3552865982055664
d493;56.57479763031006;60.00346875190735;23.12293529510498;28.748278617858887;44.08801579475403;55.48859453201294;30.449007272720337;60.002236127853394;60.001877546310425;60.0213897228241;60.00251317024231;37.27565670013428;60.001938581466675;53.285725116729736;46.57446336746216
ulysses16;0.01022481918334961;0.010044336318969727;0.009896516799926758;0.010051250457763672;0.009699821472167969;0.008839845657348633;0.008336305618286133;0.008770465850830078;0.008917093276977539;0.008373260498046875;0.009072542190551758;0.010232686996459961;0.008507490158081055;0.00833582878112793;0.011505365371704102
