Instance;CHRISTOFIDES_and_GREEDY_DESCENT;EVALUATOR_STRATEGY_and_GREEDY_DESCENT;PATH_MOST_CONSTRAINED_ARC_and_GREEDY_DESCENT;ALL_UNPERFORMED_and_GREEDY_DESCENT;BEST_INSERTION_and_GREEDY_DESCENT;PATH_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;SWEEP_and_GREEDY_DESCENT;SAVINGS_and_GREEDY_DESCENT;SEQUENTIAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;FIRST_UNBOUND_MIN_VALUE_and_GREEDY_DESCENT;GLOBAL_CHEAPEST_ARC_and_GREEDY_DESCENT;PARALLEL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;LOCAL_CHEAPEST_COST_INSERTION_and_GREEDY_DESCENT
att48;0.06606154441833496;0.0687182903289795;0.06725521087646484;0.07143747806549072;0.06476857662200927;0.06734764575958252;0.06658012866973877;0.06515064239501953;0.06572506427764893;0.07155458927154541;0.07271435260772705;0.06518270969390869;0.06633331775665283;0.06685140132904052;0.06979959011077881
pr76;0.41651163101196287;0.3667128562927246;0.13062877655029298;0.17213168144226074;0.3687365770339966;0.12684886455535888;0.3307131290435791;0.40690762996673585;0.35361168384552;0.26533021926879885;0.40641796588897705;0.5006793737411499;0.38231592178344725;0.38082568645477294;0.3652925491333008
pr107;0.6341277122497558;0.6316251754760742;0.6628787994384766;0.5903873682022095;0.686103081703186;0.3581275939941406;0.7029168128967285;0.6226572513580322;0.5683750152587891;0.6555060148239136;0.6705451011657715;0.5688989877700805;0.6183262348175049;0.5935335636138916;0.6681881189346314
st70;0.11613397598266602;0.13313629627227783;0.11431336402893066;0.13138704299926757;0.1134531021118164;0.18405039310455323;0.11237003803253173;0.13323535919189453;0.1369579792022705;0.11847739219665528;0.1225806713104248;0.13757996559143065;0.14722998142242433;0.13428239822387694;0.12099874019622803
ulysses22;0.005920958518981933;0.00594635009765625;0.005799221992492676;0.006484222412109375;0.007000541687011719;0.007112479209899903;0.0070656538009643555;0.006054806709289551;0.006155967712402344;0.0059060811996459964;0.006648826599121094;0.006944918632507324;0.007651591300964355;0.0069366455078125;0.011643719673156739
rd100;0.4844907999038696;0.49620044231414795;0.48468551635742185;0.45971782207489015;0.4445873975753784;0.32228794097900393;0.45065553188323976;0.43902196884155276;0.5748677492141724;0.46630866527557374;0.47240800857543946;0.4623629331588745;0.4368142604827881;0.448751425743103;0.44166519641876223
pr124;0.3126631259918213;0.5591346502304078;0.3157057285308838;0.5502208948135376;0.3070579290390015;0.2529066801071167;0.30639920234680174;0.50663161277771;0.5545783519744873;0.3212601661682129;0.3355644941329956;0.5029147624969482;0.539370083808899;0.554814338684082;0.3093037366867065
d493;15.2835294008255;14.740375924110413;13.631086397171021;14.845440936088561;12.68625521659851;14.195838451385498;14.262417221069336;13.862856841087341;15.181855368614197;14.705092167854309;15.428338932991029;12.699296760559083;15.500832581520081;14.714734673500061;13.864738249778748
ulysses16;0.0028102636337280274;0.0027806758880615234;0.0027802228927612306;0.0028393030166625976;0.0028064489364624024;0.0040179014205932615;0.0028887033462524415;0.002902698516845703;0.0028345584869384766;0.0028531789779663087;0.0027599334716796875;0.002967095375061035;0.0028734683990478517;0.002736186981201172;0.0028717756271362306
dsj1000;15.501782631874084;15.501324033737182;15.50208523273468;15.501697111129761;15.501945996284485;15.501276445388793;15.502024722099303;15.501658916473389;15.501832723617554;15.501737928390503;15.501556968688964;15.50187828540802;15.501440691947938;15.502426862716675;15.50179431438446
u724;15.50122890472412;15.500996565818786;15.501168155670166;15.501206946372985;15.501230597496033;15.501293420791626;15.501123523712158;15.500985193252564;15.500971484184266;15.501239490509032;15.501235198974609;15.501139640808105;15.500983667373657;15.50132875442505;15.501284456253051
ch150;1.411313772201538;1.3570319890975953;1.272420597076416;1.34240403175354;1.2887877941131591;0.8435988903045655;1.2809624910354613;1.3131544589996338;1.3081562280654908;1.348887825012207;1.3496910095214845;1.3991524696350097;1.3312322854995728;1.3782416105270385;1.3518209218978883
d657;15.500993633270264;15.500600361824036;15.50072934627533;15.500967192649842;15.501027917861938;15.500633597373962;15.502617502212525;15.500856971740722;15.500761699676513;15.500999641418456;15.500742506980895;15.500973725318909;15.500813508033753;15.501064896583557;15.50078318119049
