Instance;Objective;Heuristic;Metaheuristic;Time;Routes
CVRP_3.txt;1016;SWEEP_;_TABU_SEARCH;8.777770042419434;4
p3.txt;1272;SWEEP_;_TABU_SEARCH;29.560967922210693;5
p1.txt;1038;SWEEP_;_TABU_SEARCH;12.364493131637573;4
CVRP_5.txt;1280;SWEEP_;_TABU_SEARCH;28.08735752105713;5
p31.txt;950;SWEEP_;_TABU_SEARCH;1.5091640949249268;2
CVRP_2.txt;1148;SWEEP_;_TABU_SEARCH;12.236247301101685;5
CVRP_100.txt;394;SWEEP_;_TABU_SEARCH;0.2271585464477539;3
p2.txt;990;SWEEP_;_TABU_SEARCH;5.12138819694519;4
CVRP_4.txt;1290;SWEEP_;_TABU_SEARCH;28.932321310043335;5
CVRP_1.txt;966;SWEEP_;_TABU_SEARCH;10.772933721542358;4
CVRP_3.txt;1006;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;9.732545852661133;5
p3.txt;1272;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;52.58452010154724;5
p1.txt;1004;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;9.957267045974731;4
CVRP_5.txt;1316;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;21.11335802078247;5
p31.txt;950;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.5922849178314209;2
CVRP_2.txt;1148;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;12.278021097183228;5
CVRP_100.txt;394;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.1936335563659668;3
p2.txt;990;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;11.460530281066895;4
CVRP_4.txt;1216;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;37.73940658569336;5
CVRP_1.txt;966;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;10.063833713531494;4
