Instance;CHRISTOFIDES_and_GREEDY_DESCENT;EVALUATOR_STRATEGY_and_GREEDY_DESCENT;PATH_MOST_CONSTRAINED_ARC_and_GREEDY_DESCENT;ALL_UNPERFORMED_and_GREEDY_DESCENT;BEST_INSERTION_and_GREEDY_DESCENT;PATH_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;SWEEP_and_GREEDY_DESCENT;SAVINGS_and_GREEDY_DESCENT;SEQUENTIAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;FIRST_UNBOUND_MIN_VALUE_and_GREEDY_DESCENT;GLOBAL_CHEAPEST_ARC_and_GREEDY_DESCENT;PARALLEL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;LOCAL_CHEAPEST_COST_INSERTION_and_GREEDY_DESCENT
p3;3.532225751876831;3.5217661619186402;6.441710829734802;3.507781481742859;3.532729411125183;5.00455596446991;3.5041023015975954;3.5354114532470704;3.515005588531494;3.4989203929901125;3.5028157472610473;3.5011221408843993;3.5067471742630003;3.505919861793518;3.513137197494507
p6;10.116776847839356;9.871612191200256;9.896268153190613;9.888073468208313;9.909541797637939;9.076926755905152;9.903177189826966;9.88998897075653;9.879783415794373;9.852939653396607;9.918619203567506;10.016020894050598;9.92719645500183;9.889402914047242;9.930821847915649
p19;13.945930814743042;13.95604066848755;19.605249214172364;14.214235997200012;14.02517569065094;9.547825336456299;14.528911137580872;13.466479206085205;13.225758123397828;13.16470365524292;13.076436853408813;13.863758563995361;13.639696025848389;13.472913002967834;14.88565399646759
p5;11.611433506011963;11.604667162895202;11.584965109825134;11.52626829147339;11.563347697257996;14.989056921005249;11.546318864822387;11.568932890892029;11.594154453277588;11.533684611320496;11.473871397972108;11.732730054855347;11.54835319519043;11.552435612678527;11.585868096351623
p1;1.4638360500335694;1.4621323108673097;1.4631383895874024;1.4757470846176148;1.466911292076111;0.8653591871261597;1.4670412302017213;1.4657058477401734;1.4594856023788452;1.4726664304733277;1.4650521516799926;1.4716530084609984;1.4618537664413451;1.4640568017959594;1.4608856439590454
p31;0.013393211364746093;0.011121010780334473;0.013133358955383301;0.011290717124938964;0.013960027694702148;0.01293649673461914;0.014322423934936523;0.012145328521728515;0.012008285522460938;0.013159489631652832;0.013301277160644531;0.011885428428649902;0.011322021484375;0.011473870277404786;0.013622879981994629
p15;1.2924765348434448;1.0593755006790162;1.2908061265945434;1.0519172430038453;0.835424280166626;1.7729934692382812;1.296857237815857;1.0442976474761962;1.7394600629806518;0.8319459199905396;1.293076467514038;1.0536115884780883;1.7513388633728026;1.7540159702301026;0.8343330144882202
p20;20.0014048576355;20.001315879821778;19.936570382118227;20.001085186004637;19.88998782634735;20.00200982093811;20.001532006263734;20.0015380859375;19.987641310691835;20.000923919677735;19.16289508342743;20.000966143608093;20.001331663131715;19.90217568874359;20.001300597190856
p4;12.278323531150818;12.352184987068176;12.275928831100464;12.288383674621581;12.37467954158783;12.524701070785522;12.280981731414794;12.298874831199646;12.27113173007965;12.275198054313659;12.284308123588563;12.306657242774964;12.272383189201355;12.310079622268677;12.276195836067199
p2;1.4570815801620483;1.465747308731079;1.4686917066574097;1.4714102029800415;1.4622307300567627;0.8607233762741089;1.462705636024475;1.4741183519363403;1.456200623512268;1.4605660915374756;1.4807875394821166;1.4698499679565429;1.4717902183532714;1.4583901643753052;1.4621797561645509
