Instance;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH
p3;4.870154356956482;4.890412378311157;4.887819886207581;4.87267050743103;4.869288969039917;4.872077941894531;4.872173118591308;4.86808934211731;4.876036548614502;4.872691297531128;4.888751363754272;4.8933343410491945;4.889997792243958;3.6852330207824706;4.890437126159668
p6;9.942986106872558;10.002815628051758;9.907754826545716;9.929810643196106;9.870383739471436;10.059105443954468;9.90994074344635;9.909296488761902;9.88334379196167;9.925024104118346;9.905404925346375;9.958089709281921;9.896666526794434;9.902352333068848;9.890953612327575
p19;11.08696916103363;13.793283557891845;13.241160821914672;14.05239782333374;14.49218828678131;14.671705317497253;13.223998188972473;15.186420774459839;12.520255899429321;13.71228244304657;12.623241353034974;13.981625533103943;14.792802715301514;12.43970558643341;13.26046199798584
p5;11.546563506126404;11.504768252372742;11.543017864227295;11.615895843505859;11.65370602607727;11.574054026603699;11.621157932281495;11.72848665714264;11.55107011795044;11.575123310089111;11.569931864738464;11.58293240070343;11.753678393363952;11.573497557640076;11.560729146003723
p1;1.2165523529052735;1.209955644607544;1.2121126651763916;1.210333275794983;1.209131383895874;1.2084758043289185;1.2068381309509277;1.2154638290405273;1.2098486185073853;1.2132416486740112;1.2078214883804321;1.2099385261535645;1.2083287239074707;0.8604963541030883;1.215246891975403
p31;0.013902640342712403;0.01132807731628418;0.013295555114746093;0.01116325855255127;0.012280154228210449;0.01186978816986084;0.014218401908874512;0.011091351509094238;0.011886048316955566;0.013315629959106446;0.012040281295776367;0.013834571838378907;0.014307093620300294;0.013163375854492187;0.013413119316101074
p15;0.8260776281356812;1.0532267808914184;0.8271357536315918;1.7498977422714233;1.739674711227417;1.0473965406417847;1.2902490377426148;1.751256275177002;1.7524919271469117;1.2892093658447266;1.0509164571762084;0.8338443279266358;1.2895637273788452;0.8275926351547241;1.2869916915893556
p20;19.927466773986815;19.765640377998352;19.87454981803894;19.064663767814636;20.00137484073639;20.001411485671998;19.92832691669464;19.90274751186371;20.002034282684328;19.464639735221862;20.000934338569643;20.000863456726073;20.0018652677536;20.00078570842743;19.86673147678375
p4;12.369339346885681;12.283883452415466;12.263523888587951;12.273873353004456;12.284336733818055;12.32694387435913;12.145762538909912;12.29808418750763;12.276174187660217;12.304532909393311;12.288581156730652;12.263547778129578;12.25720717906952;12.298477363586425;12.280786108970641
p2;1.2121945142745971;1.2159342288970947;1.2144236326217652;1.2115110397338866;1.2077486276626588;1.203821063041687;1.2087721347808837;1.2059671401977539;1.2053001165390014;1.2043931007385253;1.20680570602417;1.213545799255371;1.2052764177322388;0.8602339029312134;1.2126065254211427
