Instance;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH
att48;0.0411412239074707;0.07428300380706787;0.04189789295196533;0.07196292877197266;0.07260658740997314;0.07480120658874512;0.04440464973449707;0.07100837230682373;0.073242449760437;0.04484248161315918;0.07440712451934814;0.041632580757141116;0.04448943138122559;0.041056060791015626;0.04483981132507324
pr76;0.234641432762146;0.13505110740661622;0.2333299160003662;0.10260396003723145;0.10279948711395263;0.13409044742584228;0.23833022117614747;0.10236353874206543;0.10188920497894287;0.23632628917694093;0.13459265232086182;0.23531432151794435;0.24032971858978272;0.2335313081741333;0.23537139892578124
pr107;0.3846665620803833;0.274842643737793;0.37673225402832033;0.24761497974395752;0.2548589944839478;0.3063401460647583;0.38232309818267823;0.2460735559463501;0.29973764419555665;0.37547285556793214;0.26954140663146975;0.3766444683074951;0.3677189826965332;0.36975975036621095;0.3674339294433594
st70;0.20760698318481446;0.18293726444244385;0.20191431045532227;0.19822614192962645;0.18384709358215331;0.2006452798843384;0.19250452518463135;0.18861289024353028;0.18932859897613524;0.18844282627105713;0.19494707584381105;0.21035940647125245;0.19057104587554932;0.18976075649261476;0.1891688585281372
ulysses22;0.005723929405212403;0.006061363220214844;0.006139612197875977;0.005700206756591797;0.006010580062866211;0.005863380432128906;0.0057346105575561525;0.005780506134033203;0.006179976463317871;0.006188440322875977;0.006161618232727051;0.005913496017456055;0.006186866760253906;0.005753350257873535;0.0057923316955566405
rd100;0.5919660568237305;0.6609667778015137;0.6071874856948852;0.5048418998718261;0.6260326862335205;0.5758389234542847;0.698122239112854;0.6024609804153442;0.5038633823394776;0.5203430652618408;0.5321091651916504;0.5690078258514404;0.5253460884094239;0.7494894504547119;0.6026568412780762
pr124;0.26601932048797605;0.5713070869445801;0.5720457077026367;0.6506228923797608;0.6975908041000366;0.7044504404067993;0.29040324687957764;0.2598378658294678;0.26872906684875486;0.5794372081756591;0.26434371471405027;0.7091216564178466;0.694708776473999;0.47230637073516846;0.5743939399719238
d493;13.693006753921509;13.600428557395935;13.846124744415283;13.428089570999145;13.823624420166016;13.484067845344544;13.438226914405822;13.462529015541076;13.674319410324097;13.519864106178284;13.557477569580078;13.959046697616577;13.80640435218811;13.940453338623048;13.829394149780274
ulysses16;0.0038572311401367187;0.00466313362121582;0.004298019409179688;0.0040122270584106445;0.004616761207580566;0.0038420438766479494;0.004614043235778809;0.003949308395385742;0.004172420501708985;0.003994536399841308;0.0038437128067016603;0.004721832275390625;0.003836917877197266;0.0037376880645751953;0.004117894172668457
dsj1000;60.001648616790774;60.00179736614227;60.00155262947082;60.00198228359223;60.001531982421874;60.00171611309052;60.00167155265808;60.001455307006836;60.00169627666473;60.00165677070618;60.001570916175844;60.001510405540465;60.00151083469391;60.00148770809174;60.00151779651642
u724;53.17187922000885;55.985620737075806;54.25087902545929;54.64172601699829;55.014594769477846;48.73881819248199;48.56206798553467;59.54612169265747;53.28025350570679;51.48299813270569;56.93826892375946;53.25980534553528;49.66351661682129;36.660720038414;46.263752007484435
ch150;0.8520040273666382;0.8735403299331665;0.900042724609375;0.8549053907394409;0.8755304098129273;0.8526104688644409;0.8805790185928345;0.9772892475128174;0.847308611869812;0.8793247699737549;0.8440888404846192;0.8553740024566651;0.8547636032104492;1.1252962827682496;0.8536530017852784
d657;38.791700911521914;50.79409735202789;45.81312720775604;49.18576421737671;36.08900501728058;40.40650062561035;38.15221457481384;53.20561957359314;52.33360090255737;45.44476306438446;52.244378089904785;48.764289426803586;46.90832886695862;48.638304924964906;44.908640027046204
