Instance;SAVINGS_and_SIMULATED_ANNEALING;BEST_INSERTION_and_SIMULATED_ANNEALING;PARALLEL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;SWEEP_and_SIMULATED_ANNEALING;EVALUATOR_STRATEGY_and_SIMULATED_ANNEALING;SEQUENTIAL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;PATH_CHEAPEST_ARC_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_ARC_and_SIMULATED_ANNEALING;ALL_UNPERFORMED_and_SIMULATED_ANNEALING;PATH_MOST_CONSTRAINED_ARC_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_COST_INSERTION_and_SIMULATED_ANNEALING;FIRST_UNBOUND_MIN_VALUE_and_SIMULATED_ANNEALING;GLOBAL_CHEAPEST_ARC_and_SIMULATED_ANNEALING;CHRISTOFIDES_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING
att48;0.04504640102386474;0.04474639892578125;0.07568924427032471;0.0753629207611084;0.07122802734375;0.04175679683685303;0.07052779197692871;0.04170231819152832;0.07208752632141113;0.04174222946166992;0.04443328380584717;0.07403743267059326;0.07424325942993164;0.041870927810668944;0.07236053943634033
pr76;0.23525376319885255;0.23948307037353517;0.1342254638671875;0.13556091785430907;0.10158576965332031;0.23430495262145995;0.13387155532836914;0.23658425807952882;0.10442805290222168;0.23564248085021972;0.23790884017944336;0.101715350151062;0.1338959217071533;0.23410499095916748;0.10206120014190674
pr107;0.3868694543838501;0.36740710735321047;0.2705876111984253;0.28201439380645754;0.2504944086074829;0.37330782413482666;0.2622984886169434;0.4511880874633789;0.24957821369171143;0.3728614091873169;0.4098344802856445;0.25986244678497317;0.27462947368621826;0.38260209560394287;0.2521106243133545
st70;0.20293567180633545;0.18738887310028077;0.19772162437438964;0.20876774787902833;0.18275690078735352;0.1899014711380005;0.18512721061706544;0.20462193489074706;0.18611540794372558;0.18696682453155516;0.18917932510375976;0.18642656803131102;0.1988532304763794;0.19008593559265136;0.1832573652267456
ulysses22;0.005774545669555664;0.006239104270935059;0.006178545951843262;0.005724000930786133;0.005750036239624024;0.006080317497253418;0.005754399299621582;0.006446480751037598;0.006050610542297363;0.005764150619506836;0.005753207206726074;0.00623471736907959;0.005859231948852539;0.005680513381958008;0.005703496932983399
rd100;0.5995379447937011;0.5160210609436036;0.5439133167266845;0.5522526025772094;0.5485177993774414;0.6874009847640992;0.6899346113204956;0.5294767379760742;0.5062883138656616;0.6162734746932983;0.7352681159973145;0.5066729307174682;0.581819224357605;0.5466550827026367;0.6752311944961548
pr124;0.2610886812210083;0.590717887878418;0.6957003355026246;0.5888469696044922;0.6907310485839844;0.2628934860229492;0.8392257690429688;0.5819321870803833;0.26009061336517336;0.542772912979126;0.6914143562316895;0.7282945394515992;0.2622441530227661;0.7530110359191895;0.6269407510757447
d493;27.55195622444153;27.49649248123169;28.11514108181;27.698401474952696;27.711921644210815;27.860159850120546;23.902487897872923;28.00278785228729;27.493717765808107;29.175940084457398;27.660762906074524;27.923399257659913;27.906002712249755;27.626623725891115;27.471121501922607
ulysses16;0.0038358211517333985;0.0038325309753417967;0.004248905181884766;0.003905916213989258;0.0038361549377441406;0.004158544540405274;0.003996205329895019;0.004392838478088379;0.0038563013076782227;0.0038840055465698244;0.004707503318786621;0.003937935829162598;0.004849839210510254;0.0038312673568725586;0.004748010635375976
dsj1000;60.001775598526;60.00162787437439;60.00164258480072;60.001953673362735;60.0018848657608;60.00160293579101;60.001566314697264;60.0017410993576;60.001693677902225;60.00138785839081;60.00174453258514;60.001610255241395;60.00172097682953;60.00146040916443;60.00159776210785
u724;51.453616046905516;50.00761015415192;49.84348747730255;56.45200154781342;48.75503544807434;51.97339391708374;39.112812995910645;51.03267955780029;53.57130353450775;60.00132632255554;53.348189449310304;54.20025644302368;55.102960753440854;52.12999362945557;53.69264967441559
ch150;0.8549574375152588;0.8548668146133422;0.888578462600708;0.8554921388626099;0.8498458862304688;0.8673943519592285;1.0236663341522216;0.8607449769973755;0.8567568540573121;1.0102734804153441;0.8712890625;0.8771642446517944;0.8615315914154053;0.8602786064147949;0.8818446397781372
d657;37.02611303329468;45.05797202587128;36.29947853088379;49.680849599838254;38.06493632793426;36.08252198696137;44.32585592269898;45.52772676944733;49.77493462562561;47.67230439186096;49.40367968082428;35.41167814731598;51.359143948554994;45.86827559471131;50.368386316299436
