Instance;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH
CVRP_3;19.996450901031494;19.999978971481323;20.000086784362793;18.58535990715027;20.000072884559632;19.03412494659424;20.000191831588744;19.03857707977295;19.999893379211425;20.000284576416014;20.00007743835449;20.000252389907835;20.000263214111328;19.99824388027191;19.99995744228363
p3;20.000395154953004;20.00038414001465;20.000408792495726;20.000392174720766;20.000457429885863;20.00093138217926;20.000493741035463;20.000143194198607;20.000701808929442;20.00031704902649;20.00041558742523;20.00039174556732;20.000526094436644;20.00034694671631;20.001061606407166
p6;20.000371718406676;20.000508785247803;20.000326228141784;20.00071175098419;20.000353980064393;20.000338649749757;20.00042951107025;20.00041346549988;20.000429725646974;20.000422072410583;20.00044548511505;20.00033919811249;20.00044994354248;20.000356006622315;20.00043992996216
p19;20.000438022613526;20.000702095031738;20.000691747665407;20.000480127334594;20.00047821998596;20.002150201797484;20.000526547431946;20.000498509407045;20.000483870506287;20.000828409194945;20.000666356086732;20.000426387786867;20.000221061706544;20.00064001083374;20.00053913593292
p5;20.000337195396423;20.00056037902832;20.000569701194763;20.00037591457367;20.000460290908812;20.000400471687318;20.0006756067276;20.000310611724853;20.00076937675476;20.000246930122376;20.00044894218445;20.000531220436095;20.00027503967285;20.001092410087587;20.00034906864166
p1;20.00028350353241;20.00049669742584;20.000409841537476;20.000628209114076;20.000174164772034;20.000697588920595;20.000196170806884;20.000193691253664;20.00089485645294;20.000268411636352;20.00027732849121;20.000558710098268;20.00043523311615;20.00025134086609;20.00040285587311
CVRP_5;20.00029218196869;20.000527334213256;20.000500106811522;20.000301313400268;20.000288343429567;20.000252294540406;20.000503611564636;20.000340080261232;20.00044264793396;20.000438833236693;20.000676131248476;20.000405430793762;20.000262665748597;20.000114727020264;20.000247740745543
p31;0.041314697265625;0.035927557945251466;0.040453410148620604;0.03745160102844238;0.04187977313995361;0.03964231014251709;0.04381494522094727;0.037544965744018555;0.03818910121917725;0.043819308280944824;0.03648643493652344;0.04116697311401367;0.04334568977355957;0.04231071472167969;0.04211184978485107
p15;20.000463604927063;20.00036985874176;20.000366258621217;20.000166606903075;20.000237369537352;20.00059494972229;20.00019497871399;20.00004909038544;20.00039200782776;20.000308442115784;20.000334882736205;20.000200510025024;20.0002943277359;20.000264978408815;19.999861192703246
p20;20.000784587860107;20.000642824172974;20.000780177116393;20.000735545158385;20.001046347618104;21.07076141834259;20.00054316520691;20.000805497169495;20.000864601135255;20.000576305389405;20.000655198097228;20.00057601928711;20.00076503753662;20.00348253250122;20.000872588157655
CVRP_2;18.315552473068237;18.566992259025575;18.58865933418274;18.574107456207276;18.572242259979248;18.572112250328065;18.316784954071046;18.574306869506835;18.5743426322937;18.602242732048033;18.570318603515624;18.599507570266724;18.59664103984833;18.594574427604677;18.59232587814331
p4;20.000297641754152;20.000316071510316;20.000234007835388;20.00036840438843;20.000353503227235;20.001280999183656;20.000231766700743;20.000622606277467;20.00038046836853;20.00048189163208;20.00054907798767;20.002980518341065;20.00049772262573;20.000392723083497;20.000550937652587
p16;20.000614833831786;20.0006911277771;20.000470137596132;20.000613474845885;20.00067358016968;20.000392079353333;20.000425004959105;20.000423097610472;20.000648307800294;20.001016163825987;20.000513005256654;20.000955510139466;20.00062828063965;20.0008154630661;20.000581526756285
CVRP_100;0.11217560768127441;0.09482095241546631;0.11087689399719239;0.0947871208190918;0.0948380708694458;0.09601314067840576;0.11486907005310058;0.09573614597320557;0.09561676979064941;0.11377079486846924;0.09644169807434082;0.11109919548034668;0.11475791931152343;0.1113548994064331;0.11350114345550537
p18;20.000822973251342;20.00193295478821;20.000881028175353;20.000691723823547;20.000694274902344;20.0006422996521;20.00069990158081;20.001304984092712;20.000887441635133;20.00102436542511;20.00081729888916;20.000588154792787;20.000746512413023;20.000482940673827;20.00084731578827
p2;20.00039346218109;20.00037486553192;20.000209093093872;20.0002982378006;20.000440335273744;20.000295519828796;20.000319170951844;20.000270509719847;20.000239634513854;20.000193881988526;20.000100088119506;20.000367069244383;20.000206565856935;20.000857615470885;20.000419425964356
p17;20.000616836547852;20.000344038009644;20.000479531288146;20.000391125679016;20.000571036338805;20.000470209121705;20.000629568099974;20.000308442115784;20.00060019493103;20.000769019126892;20.000655460357667;20.000618958473204;20.00044991970062;20.000676703453063;20.00077974796295
p12;20.000342869758605;20.00051248073578;20.000772142410277;20.00037772655487;20.000673127174377;20.003006601333617;20.000497007369994;20.00165274143219;20.000477743148803;20.000672245025633;20.00046784877777;20.00058846473694;20.00038261413574;20.000420451164246;20.00059244632721
