Instance;LOCAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;ALL_UNPERFORMED_and_GENERIC_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GENERIC_TABU_SEARCH;CHRISTOFIDES_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GENERIC_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;SAVINGS_and_GENERIC_TABU_SEARCH;SWEEP_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;BEST_INSERTION_and_GENERIC_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GENERIC_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;PATH_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;EVALUATOR_STRATEGY_and_GENERIC_TABU_SEARCH
CVRP_3;20.000485014915466;20.000165581703186;19.997584342956543;20.000174117088317;20.000259017944337;20.000272750854492;19.999789476394653;19.030510997772218;20.000184845924377;20.000355124473572;20.000179886817932;20.000177836418153;19.036702966690065;20.000077319145202;19.03506021499634
p3;20.001807260513306;20.000293493270874;20.001961612701415;20.00064175128937;20.00031123161316;20.00045485496521;20.000435948371887;20.000306797027587;20.001044631004333;20.000590920448303;20.000249719619752;20.000403571128846;20.000251674652098;20.000301170349122;20.00007293224335
p6;20.00043954849243;20.000361466407774;20.001588940620422;20.000356101989745;20.000803565979005;20.00044870376587;20.000808930397035;20.00285670757294;20.000543117523193;20.000549268722533;20.000526094436644;20.000372695922852;20.000664401054383;20.00046865940094;20.00040557384491
p19;20.001063728332518;20.000585007667542;20.00054488182068;20.000471305847167;20.00062575340271;20.00031273365021;20.00273416042328;20.000753831863403;20.000404238700867;20.00056381225586;20.00062644481659;20.000356483459473;20.000693559646606;20.00051372051239;20.00053253173828
p5;20.000412893295287;20.000376486778258;20.00237970352173;20.000514483451845;20.001759433746336;20.000452947616576;20.000463676452636;20.00114905834198;20.000570058822632;20.000471806526186;20.001147818565368;20.000431394577028;20.000471997261048;20.0004700422287;20.000565004348754
p1;20.000188159942628;20.0002299785614;20.000471806526186;20.000220274925233;20.000066423416136;20.000507974624632;20.000220346450806;20.00071747303009;20.000334000587465;20.000268816947937;20.00060715675354;19.99998745918274;20.001484060287474;20.00021059513092;20.000299406051635
CVRP_5;20.00032889842987;20.000272345542907;20.000229597091675;20.000396490097046;20.00042097568512;20.00042293071747;20.000170278549195;20.000497698783875;20.0003258228302;20.00060293674469;20.00045189857483;20.000594902038575;20.000237536430358;20.000406336784362;20.000335907936098
p31;0.04651789665222168;0.035724854469299315;0.04548084735870361;0.04538862705230713;0.04364216327667236;0.04882466793060303;0.03992538452148438;0.04157264232635498;0.04067857265472412;0.040613341331481936;0.037523961067199706;0.037821197509765626;0.04179739952087402;0.04118955135345459;0.036111092567443846
p15;20.000236988067627;20.000303173065184;20.000169372558595;20.000575757026674;19.99997501373291;20.000219106674194;20.000195121765138;20.000076556205748;20.000413250923156;20.000090098381044;20.00029273033142;20.00016360282898;20.000637316703795;20.000202035903932;20.000501942634582
p20;20.0006884098053;20.000869822502136;20.00080077648163;20.000803089141847;20.000606656074524;20.000984048843385;20.000696849822997;20.000683617591857;20.000508880615236;20.000798654556274;20.000778436660767;20.000994753837585;20.0008816242218;20.000594782829285;20.000419044494627
CVRP_2;18.59505910873413;18.57067701816559;18.595996046066283;18.316263699531554;18.31801631450653;18.591637134552002;18.58748154640198;18.571367454528808;18.575857090950013;18.60500681400299;18.572647857666016;18.57271251678467;18.571625185012817;18.571816778182985;18.570502591133117
p4;20.00036840438843;20.00044767856598;20.000399255752562;20.000372099876405;20.00119833946228;20.000600838661192;20.00060474872589;20.0003892660141;20.000306844711304;20.000257754325865;20.000469875335693;20.000478863716125;20.00121169090271;20.000336861610414;20.000478267669678
p16;20.000662755966186;20.00035536289215;20.002259016036987;20.00060613155365;20.000586318969727;20.000698924064636;20.000525259971617;20.00043213367462;20.000638961791992;20.000457429885863;20.00049979686737;20.00024073123932;20.00068244934082;20.0009254693985;20.00069329738617
CVRP_100;0.11637985706329346;0.09513859748840332;0.11420269012451172;0.11436872482299805;0.11209492683410645;0.11347763538360596;0.11037044525146485;0.09514024257659912;0.09580764770507813;0.11254611015319824;0.09613559246063233;0.09592862129211426;0.09489123821258545;0.094264554977417;0.09564616680145263
p18;20.000837683677673;20.000669407844544;20.00076267719269;20.00065588951111;20.00092158317566;20.001746344566346;20.000693798065186;20.000685048103332;20.00220105648041;20.000828623771667;20.00092911720276;20.00134174823761;20.001867747306825;20.000894474983216;20.00064046382904
p2;20.000352096557616;20.000381088256837;20.00108931064606;20.00011501312256;20.000208950042726;20.000281929969788;20.00043034553528;20.00042908191681;20.000454163551332;20.000509643554686;20.00050320625305;20.000304961204527;19.99997475147247;20.00492055416107;20.000683498382568
p17;20.000960278511048;20.001003122329713;20.000354099273682;20.000482177734376;20.000548434257507;20.000705623626708;20.000742959976197;20.00072090625763;20.000683116912843;20.001246857643128;20.000484943389893;20.0005003452301;20.00074245929718;20.00041534900665;20.000671124458314
p12;20.000402975082398;20.000404477119446;20.001674318313597;20.000438737869263;20.000628852844237;20.000541305541994;20.000620889663697;20.000251674652098;20.000408983230592;20.001082181930542;20.000748467445373;20.000423622131347;20.001670360565186;20.000289916992188;20.00047175884247
