Instance;Objective;Heuristic;Metaheuristic;Time;Routes
att48.txt;129506;SWEEP_;_TABU_SEARCH;0.04156637191772461;1
pr76.txt;136087;SWEEP_;_TABU_SEARCH;0.39044713973999023;1
pr107.txt;134219;SWEEP_;_TABU_SEARCH;0.734504222869873;1
st70.txt;56365;SWEEP_;_TABU_SEARCH;0.09773683547973633;1
ulysses22.txt;6919;SWEEP_;_TABU_SEARCH;0.013130903244018555;1
rd100.txt;166410;SWEEP_;_TABU_SEARCH;1.222381353378296;1
pr124.txt;159793;SWEEP_;_TABU_SEARCH;0.849801778793335;1
d493.txt;367439;SWEEP_;_TABU_SEARCH;15.703754663467407;1
ulysses16.txt;6858;SWEEP_;_TABU_SEARCH;0.009261131286621094;1
dsj1000.txt;539964;SWEEP_;_TABU_SEARCH;60.00174045562744;1
u724.txt;422846;SWEEP_;_TABU_SEARCH;60.001370906829834;1
ch150.txt;197462;SWEEP_;_TABU_SEARCH;3.374248504638672;1
d657.txt;416888;SWEEP_;_TABU_SEARCH;60.00117325782776;1
att48.txt;129506;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.04146265983581543;1
pr76.txt;136087;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.40019893646240234;1
pr107.txt;134219;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.5054590702056885;1
st70.txt;56365;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.28972554206848145;1
ulysses22.txt;6919;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.01892542839050293;1
rd100.txt;166410;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.5682249069213867;1
pr124.txt;159793;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.8467810153961182;1
d493.txt;367439;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;19.92327070236206;1
ulysses16.txt;6784;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;0.010048151016235352;1
dsj1000.txt;534353;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;60.00191640853882;1
u724.txt;455221;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;222.18598866462708;1
ch150.txt;202608;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;1.1724598407745361;1
d657.txt;423990;LOCAL_CHEAPEST_ARC_;_GENERIC_TABU_SEARCH;60.001689195632935;1
att48.txt;129506;CHRISTOFIDES_;_GREEDY_DESCENT;0.041123151779174805;1
pr76.txt;136087;CHRISTOFIDES_;_GREEDY_DESCENT;0.3921163082122803;1
pr107.txt;134219;CHRISTOFIDES_;_GREEDY_DESCENT;0.49181318283081055;1
st70.txt;56365;CHRISTOFIDES_;_GREEDY_DESCENT;0.12124824523925781;1
ulysses22.txt;6919;CHRISTOFIDES_;_GREEDY_DESCENT;0.01142430305480957;1
rd100.txt;166410;CHRISTOFIDES_;_GREEDY_DESCENT;1.1941215991973877;1
pr124.txt;159793;CHRISTOFIDES_;_GREEDY_DESCENT;1.1001505851745605;1
d493.txt;367439;CHRISTOFIDES_;_GREEDY_DESCENT;15.59006142616272;1
ulysses16.txt;6840;CHRISTOFIDES_;_GREEDY_DESCENT;0.005604267120361328;1
dsj1000.txt;539850;CHRISTOFIDES_;_GREEDY_DESCENT;60.00327467918396;1
u724.txt;421204;CHRISTOFIDES_;_GREEDY_DESCENT;60.00093746185303;1
ch150.txt;202608;CHRISTOFIDES_;_GREEDY_DESCENT;3.0594496726989746;1
d657.txt;422476;CHRISTOFIDES_;_GREEDY_DESCENT;60.003012895584106;1
att48.txt;129506;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;0.04114174842834473;1
pr76.txt;136087;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;0.3948700428009033;1
pr107.txt;134219;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;0.5092084407806396;1
st70.txt;55630;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;0.21306371688842773;1
ulysses22.txt;6919;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;0.011435508728027344;1
rd100.txt;166410;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;0.47342967987060547;1
pr124.txt;159793;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;1.3678615093231201;1
d493.txt;364113;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;27.559306383132935;1
ulysses16.txt;6840;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;0.005678892135620117;1
dsj1000.txt;540892;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;60.004186391830444;1
u724.txt;416759;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;36.46299982070923;1
ch150.txt;199427;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;2.9430277347564697;1
d657.txt;413222;ALL_UNPERFORMED_;_GENERIC_TABU_SEARCH;51.50717854499817;1
att48.txt;129506;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;0.04120445251464844;1
pr76.txt;136087;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;0.39252662658691406;1
pr107.txt;134219;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;0.7125983238220215;1
st70.txt;55630;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;0.21826696395874023;1
ulysses22.txt;6919;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;0.011707305908203125;1
rd100.txt;166410;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;0.45853352546691895;1
pr124.txt;159793;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;0.9007320404052734;1
d493.txt;364113;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;22.976426362991333;1
ulysses16.txt;6840;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;0.005669593811035156;1
dsj1000.txt;540720;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;60.00328350067139;1
u724.txt;422364;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;60.001343727111816;1
ch150.txt;199427;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;1.164689064025879;1
d657.txt;415300;LOCAL_CHEAPEST_COST_INSERTION_;_TABU_SEARCH;60.00292706489563;1
att48.txt;129506;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;0.040976524353027344;1
pr76.txt;136087;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;0.39679503440856934;1
pr107.txt;134219;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;0.7343659400939941;1
st70.txt;55630;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;0.22996807098388672;1
ulysses22.txt;6919;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;0.011375188827514648;1
rd100.txt;166410;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;1.1614291667938232;1
pr124.txt;159793;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;1.1611177921295166;1
d493.txt;364113;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;18.724695920944214;1
ulysses16.txt;6858;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;0.009074211120605469;1
dsj1000.txt;540907;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;60.004257917404175;1
u724.txt;418491;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;57.08799958229065;1
ch150.txt;199427;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;3.0885887145996094;1
d657.txt;416143;CHRISTOFIDES_;_GUIDED_LOCAL_SEARCH;60.00087022781372;1
att48.txt;129506;PARALLEL_CHEAPEST_INSERTION_;_TABU_SEARCH;0.04105353355407715;1
