Instance;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;ALL_UNPERFORMED_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH
HFVRP_4;0.39358973503112793;0.37065346240997316;0.39041929244995116;0.28187563419342043;0.28978278636932375;0.3546451091766357;0.4018766164779663;0.28270161151885986;0.278154993057251;0.3891324043273926;0.34730803966522217;0.4017544984817505;0.3363590955734253;0.38983778953552245;0.3392505407333374
C1_4_9;9.853790807724;9.800345206260682;9.94879183769226;9.382608199119568;9.619385457038879;9.586411380767823;9.888087391853333;9.319901633262635;9.35374026298523;9.873814702033997;9.604806590080262;9.943105554580688;9.743800830841064;10.865373349189758;9.756376481056213
C1_6_4;16.00625491142273;16.144787526130678;14.136449384689332;16.703533697128297;17.083010768890382;15.724659061431884;16.22233929634094;14.275551509857177;18.43122363090515;15.972996282577515;16.895285105705263;16.644112205505373;17.99426872730255;15.04179072380066;17.24963035583496
C1_6_5;16.476419925689697;16.179479026794432;14.062699246406556;16.58058202266693;17.35603184700012;16.087435960769653;16.107800078392028;13.966994571685792;18.9357901096344;16.817981314659118;16.738587379455566;16.268674969673157;18.715831327438355;14.911543250083923;16.92617380619049
C1_2_7;2.3649738073349;1.7307374715805053;2.3416749238967896;1.70443754196167;1.7861849784851074;1.717989945411682;2.3466439247131348;1.802411103248596;1.7296583652496338;2.4763501644134522;1.7543600797653198;2.3466368675231934;2.391967749595642;2.355027961730957;2.301850414276123
C1_4_10;9.993186831474304;9.705695867538452;10.003720307350159;9.493161606788636;9.635779905319215;9.693420028686523;9.841538667678833;9.845203375816345;9.333956050872803;9.919211149215698;9.896115183830261;9.887573170661927;9.801346635818481;11.349267935752868;10.351096582412719
HFVRP_p14;11.896429562568665;11.48830714225769;11.391086387634278;12.94030122756958;9.091827344894408;11.237436866760254;10.850258445739746;10.255831408500672;10.873169589042664;11.352579617500306;11.673534989356995;12.345202708244324;8.966410207748414;11.462090706825256;10.367598414421082
C1_2_6;2.2770961046218874;1.6897807359695434;2.281551551818848;1.687231421470642;1.6944268703460694;1.687757921218872;2.2946670770645143;1.6862004756927491;1.701394248008728;2.2657684564590452;1.689076018333435;2.271165871620178;2.262244987487793;2.2992050886154174;2.260469102859497
CVRP_p5;0.44235451221466066;0.42443578243255614;0.41774036884307864;0.49978501796722413;0.4329341411590576;0.432743763923645;0.49691295623779297;0.4197565793991089;0.42283728122711184;0.4263342618942261;0.4264137029647827;0.42386736869812014;0.4274624824523926;0.43000333309173583;0.42001948356628416
CVRP_4;0.4387016296386719;0.3232391119003296;0.40834412574768064;0.316961932182312;0.3202894449234009;0.3147719144821167;0.3488249540328979;0.2990778207778931;0.35167293548583983;0.3503227710723877;0.31944727897644043;0.4017809867858887;0.3499345541000366;0.21841661930084227;0.3416517496109009
