Instance;CHRISTOFIDES_and_GUIDED_LOCAL_SEARCH;EVALUATOR_STRATEGY_and_GUIDED_LOCAL_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;BEST_INSERTION_and_GUIDED_LOCAL_SEARCH;GLOBAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;SWEEP_and_GUIDED_LOCAL_SEARCH;PATH_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GUIDED_LOCAL_SEARCH;ALL_UNPERFORMED_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;SAVINGS_and_GUIDED_LOCAL_SEARCH
HFVRP_4;0.3705188512802124;0.3750012874603271;0.3459996938705444;0.2791151762008667;0.3656411647796631;0.277211594581604;0.34801497459411623;0.36779863834381105;0.3382669687271118;0.3731353998184204;0.3884911298751831;0.34648427963256834;0.37313659191131593;0.33689284324645996;0.27960638999938964
C1_4_9;9.677673411369323;9.835701489448548;9.68181552886963;9.591831421852111;9.715154147148132;9.325359225273132;9.84363932609558;9.719406151771546;5.5667156219482425;9.963478755950927;9.919176173210143;9.561238074302674;9.831784439086913;9.714168882369995;9.341102123260498
C1_6_4;17.898155546188356;15.986220335960388;16.060974144935606;16.154860973358154;16.97387397289276;14.12438006401062;18.506955885887145;16.539446592330933;16.836404466629027;14.378222680091858;16.474933433532716;17.57199788093567;16.949351811408995;16.678740620613098;16.293353176116945
C1_6_5;18.68425545692444;15.857194900512695;16.186285758018492;16.44241726398468;17.294191765785218;14.089715671539306;18.85076880455017;16.42762668132782;16.667470240592955;14.231886172294617;15.874392628669739;17.45884840488434;16.84404127597809;16.59053966999054;16.43911681175232
C1_2_7;1.725537085533142;2.375649881362915;1.8032769441604615;1.7464369773864745;2.3302541017532348;1.7894758701324462;2.39805645942688;2.288502335548401;2.0649605989456177;2.4515669345855713;2.4675840377807616;1.7392913818359375;2.3675063371658327;1.7510057449340821;1.7007160663604737
C1_4_10;9.672046661376953;10.070439386367799;9.702178859710694;9.339991760253906;10.397861981391907;9.824712944030761;9.877123856544495;9.816833734512329;5.778744149208069;9.958994483947754;9.874938344955444;9.834171462059022;9.865697145462036;9.553908371925354;9.416608357429505
HFVRP_p14;11.757293963432312;10.874431443214416;10.900136423110961;9.990009641647339;11.828501462936401;10.56395628452301;10.327587795257568;10.161499667167664;13.441125082969666;11.497883725166322;12.84966185092926;11.778062462806702;12.052013659477234;11.2509694814682;9.238135886192321
C1_2_6;1.6828875303268434;2.2809650182723997;1.7068238258361816;1.692460298538208;2.27039794921875;1.6897769927978517;2.2708178997039794;2.256407356262207;2.0177212715148927;2.2764458656311035;2.289502668380737;1.6919189929962157;2.2888092041015624;1.6870171785354615;1.6894121885299682
CVRP_p5;0.4414086818695068;0.41771912574768066;0.41792027950286864;0.44712390899658205;0.42303469181060793;0.4594223976135254;0.4169736385345459;0.4609359264373779;0.418613600730896;0.42075347900390625;0.4517529964447021;0.43551647663116455;0.46730015277862547;0.45778419971466067;0.4398450136184692
CVRP_4;0.3280952453613281;0.23877480030059814;0.3157882452011108;0.32736549377441404;0.350648021697998;0.3147362947463989;0.3680207014083862;0.3415185213088989;0.3484976291656494;0.4156644344329834;0.40061872005462645;0.249418306350708;0.4007558345794678;0.40371153354644773;0.32244267463684084
C1_4_7;9.94565200805664;10.25442988872528;10.038174390792847;9.452226376533508;10.714800548553466;9.457031178474427;9.826438093185425;10.170118713378907;5.584757590293885;9.747138500213623;10.152299809455872;9.698847579956055;10.447998070716858;10.164056086540223;9.72363269329071
C1_4_1;9.734239149093629;9.804368090629577;9.575922274589539;9.476068449020385;9.701796579360963;9.346007037162781;9.919978404045105;9.750266933441162;5.912502241134644;10.034242963790893;9.992480301856995;10.626515865325928;9.911974430084229;9.623329901695252;9.259529995918275
C1_6_3;17.904625940322877;15.839815783500672;15.993614768981933;16.187202548980714;16.835991072654725;14.229704451560973;17.84275131225586;16.281349325180052;16.668004989624023;13.935737490653992;16.184984397888183;17.43286814689636;16.550126957893372;16.230894112586974;16.00384705066681
