Instance;CHRISTOFIDES_and_GUIDED_LOCAL_SEARCH;EVALUATOR_STRATEGY_and_GUIDED_LOCAL_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;BEST_INSERTION_and_GUIDED_LOCAL_SEARCH;GLOBAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;SWEEP_and_GUIDED_LOCAL_SEARCH;PATH_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GUIDED_LOCAL_SEARCH;ALL_UNPERFORMED_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;SAVINGS_and_GUIDED_LOCAL_SEARCH
att48;0.14007151126861572;0.13155457973480225;0.13953328132629395;0.1397078037261963;0.1298438787460327;0.13994235992431642;0.13640062808990477;0.13470451831817626;0.23309338092803955;0.12715704441070558;0.13231375217437744;0.13515546321868896;0.1305379629135132;0.13166456222534179;0.14046106338500977
pr76;1.150773286819458;1.322552990913391;0.9475476741790771;1.4461005210876465;1.1696279287338256;1.2473816633224488;1.1633071899414062;1.1747928380966186;0.9305188894271851;1.2612990140914917;1.3870413541793822;1.2173759698867799;1.18012216091156;1.1074200391769409;1.187088179588318
pr107;1.0122669458389282;1.358559513092041;1.4550131559371948;1.7222384214401245;1.4917707920074463;1.4332619190216065;2.4060234785079957;1.7985986709594726;2.1046074867248534;1.5940060377120973;1.7459683895111084;1.3892808437347413;1.8346479177474975;1.6049361944198608;1.7962424516677857
st70;0.7170493364334106;0.3273614406585693;0.6497156620025635;0.7346657514572144;0.39144697189331057;0.5836995124816895;0.3538269281387329;0.41262218952178953;0.4447400331497192;0.2998147249221802;0.4589487791061401;0.6679800271987915;0.2963273048400879;0.5792280912399292;0.7205199718475341
ulysses22;0.03336222171783447;0.03998939990997315;0.05768599510192871;0.04427001476287842;0.04423701763153076;0.033313870429992676;0.04219229221343994;0.03197522163391113;0.023737120628356933;0.04033217430114746;0.04904253482818603;0.04262821674346924;0.032877540588378905;0.04433777332305908;0.033327269554138186
rd100;1.4167335510253907;1.6064764976501464;1.715961790084839;1.3949093341827392;1.3162734508514404;1.4065809726715088;1.5603797435760498;1.320292329788208;1.5570043087005616;1.7844383716583252;1.6518867015838623;1.7682374477386475;1.4158891916275025;1.3908294916152955;1.3660048007965089
pr124;2.8532233953475954;2.5889221906661986;2.9130372524261476;2.4702131271362306;3.2295334815979;3.1008973360061645;3.118886852264404;2.5394306421279906;2.1086534023284913;2.6430519342422487;2.5684355974197386;2.4841933250427246;2.581532120704651;2.6828768253326416;2.7196415185928347
d493;44.878788352012634;42.94171676635742;41.813927149772645;41.66637394428253;36.22189002037048;41.46121733188629;37.90313136577606;40.265354251861574;53.01418824195862;37.24326975345612;37.94414367675781;47.89924635887146;39.235545897483824;35.648662257194516;45.83924586772919
ulysses16;0.02855653762817383;0.028321456909179688;0.016654658317565917;0.030554723739624024;0.02445054054260254;0.03069751262664795;0.015755939483642577;0.029018664360046388;0.019169378280639648;0.030251026153564453;0.03323750495910645;0.026653051376342773;0.01532759666442871;0.029224228858947755;0.014868474006652832
dsj1000;60.00542104244232;60.00450148582458;60.00886571407318;60.005259490013124;60.007120275497435;60.007285022735594;60.00616600513458;60.00527153015137;60.0055689573288;60.00667164325714;60.00656368732452;60.00421569347382;60.00864219665527;60.00458126068115;60.00487773418426
u724;59.40485019683838;59.79521768093109;59.486863827705385;60.00430331230164;60.00380167961121;60.00326635837555;58.058763933181766;60.005354571342465;57.47483894824982;65.00153892040252;60.00240831375122;59.57378189563751;60.00372629165649;60.00522861480713;59.71655528545379
ch150;4.060625219345093;4.115433645248413;4.539097833633423;4.515347504615784;4.022931385040283;3.631789493560791;4.330852413177491;3.8452507495880126;3.931030249595642;5.006467652320862;4.440651369094849;3.640761685371399;5.1019470453262326;3.64764940738678;4.829114031791687
d657;57.30109055042267;55.81789972782135;60.002755069732665;59.4559247970581;58.818789672851565;59.60934906005859;56.134435176849365;59.61428894996643;58.42778482437134;58.37084050178528;58.90506665706634;59.50401391983032;59.774447774887086;57.120416498184206;58.42422351837158
