Instance;SAVINGS_and_SIMULATED_ANNEALING;BEST_INSERTION_and_SIMULATED_ANNEALING;PARALLEL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;SWEEP_and_SIMULATED_ANNEALING;EVALUATOR_STRATEGY_and_SIMULATED_ANNEALING;SEQUENTIAL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING;PATH_CHEAPEST_ARC_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_ARC_and_SIMULATED_ANNEALING;ALL_UNPERFORMED_and_SIMULATED_ANNEALING;PATH_MOST_CONSTRAINED_ARC_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_COST_INSERTION_and_SIMULATED_ANNEALING;FIRST_UNBOUND_MIN_VALUE_and_SIMULATED_ANNEALING;GLOBAL_CHEAPEST_ARC_and_SIMULATED_ANNEALING;CHRISTOFIDES_and_SIMULATED_ANNEALING;LOCAL_CHEAPEST_INSERTION_and_SIMULATED_ANNEALING
att48;0.11418626308441163;0.15710251331329345;0.12539448738098144;0.12765038013458252;0.14628233909606933;0.12881407737731934;0.13238046169281006;0.1295071840286255;0.13657519817352295;0.14378974437713624;0.1464667797088623;0.11504216194152832;0.12258975505828858;0.11849982738494873;0.12922568321228028
pr76;1.1000107765197753;1.0888927936553956;1.0472129821777343;1.2478468418121338;1.3088208436965942;1.0887890338897706;1.294417953491211;1.2260761260986328;1.233491635322571;1.243545937538147;1.3518274784088136;1.3094319820404052;1.234640860557556;1.2104176044464112;1.3924457550048828
pr107;1.7538162231445313;1.5309092998504639;1.5948255777359008;1.4424071073532105;1.5247751235961915;1.4711212158203124;1.4271368980407715;1.76252338886261;1.7737366676330566;1.3892143964767456;1.6139004945755004;1.647699499130249;1.4231520891189575;1.2289074182510376;1.5981746196746827
st70;0.4549687147140503;0.2985783576965332;0.9165148496627807;0.8130343198776245;0.655779767036438;0.3488034248352051;0.6458704710006714;0.3536078691482544;0.6395815849304199;0.3208947658538818;0.3275028944015503;0.6289641857147217;0.6325125932693482;0.31530513763427737;0.7442848920822144
ulysses22;0.03612141609191895;0.03871870040893555;0.04430530071258545;0.03645846843719482;0.03719828128814697;0.03971831798553467;0.03830091953277588;0.04058818817138672;0.03315732479095459;0.044137310981750486;0.04920239448547363;0.041037774085998534;0.04549531936645508;0.03161060810089111;0.05074021816253662
rd100;1.2544281244277955;1.3846237897872924;1.4038542747497558;1.409959888458252;1.6121361255645752;1.5407471895217895;1.5426772594451905;1.3979260683059693;1.3684280395507813;1.8502480506896972;1.6249723196029664;1.7314179182052611;1.6196815490722656;1.4925586223602294;1.487213373184204
pr124;2.7829098463058473;3.217474603652954;3.222761631011963;2.6844409942626952;2.742698407173157;19.708632254600523;2.9514299392700196;2.626239204406738;2.807213878631592;2.88970308303833;2.88834285736084;2.299839162826538;3.0911094188690185;2.439837169647217;2.3218918323516844
d493;45.77412743568421;38.873599243164065;40.96296448707581;43.64692845344543;46.499887800216676;38.7714227437973;49.95642964839935;39.31410346031189;42.02307906150818;46.34793391227722;41.592535209655765;37.115857696533205;42.323400139808655;41.04364666938782;39.949214577674866
ulysses16;0.02759103775024414;0.017183852195739747;0.029262948036193847;0.017764472961425783;0.029045915603637694;0.03767163753509521;0.03746144771575928;0.01796572208404541;0.026638054847717287;0.015452265739440918;0.03858118057250977;0.027626585960388184;0.025553345680236816;0.029606318473815917;0.01868610382080078
dsj1000;60.00394229888916;60.00726273059845;60.00578763484955;60.00450239181519;60.005401253700256;60.01263358592987;60.004559421539305;60.0057630777359;60.01004817485809;60.00364682674408;60.006221771240234;60.00489308834076;60.00555770397186;60.005488228797915;60.00890567302704
u724;60.00512454509735;60.00409574508667;58.939842438697816;1162.6576801538467;58.49391629695892;57.96052265167236;60.00312345027923;61.61816470623016;60.00451550483704;60.00309927463532;59.78820445537567;59.60630593299866;60.00703315734863;60.0035619020462;59.14244170188904
ch150;4.336170768737793;3.591989302635193;3.817418694496155;4.380045628547668;3.7175656080245973;4.967406916618347;3.46745765209198;4.414086246490479;4.696514892578125;3.897548055648804;4.243905544281006;4.494522190093994;4.223720216751099;4.183272004127502;3.982471752166748
d657;58.14408230781555;60.004675126075746;57.738989043235776;59.23352575302124;58.37641026973724;57.393040084838866;57.433818101882935;58.21633324623108;58.44736998081207;182.42710053920746;58.30363047122955;58.89526624679566;58.17554433345795;56.919492387771605;60.003629970550534
