Instance;CHRISTOFIDES_and_GREEDY_DESCENT;EVALUATOR_STRATEGY_and_GREEDY_DESCENT;PATH_MOST_CONSTRAINED_ARC_and_GREEDY_DESCENT;ALL_UNPERFORMED_and_GREEDY_DESCENT;BEST_INSERTION_and_GREEDY_DESCENT;PATH_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;SWEEP_and_GREEDY_DESCENT;SAVINGS_and_GREEDY_DESCENT;SEQUENTIAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;FIRST_UNBOUND_MIN_VALUE_and_GREEDY_DESCENT;GLOBAL_CHEAPEST_ARC_and_GREEDY_DESCENT;PARALLEL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;LOCAL_CHEAPEST_COST_INSERTION_and_GREEDY_DESCENT
HFVRP_4;0.321158242225647;0.25497734546661377;0.32109761238098145;0.2900769472122192;0.32000348567962644;0.3758238792419434;0.31991722583770754;0.2427154302597046;0.2437988519668579;0.2464829206466675;0.24870736598968507;0.25677058696746824;0.28859188556671145;0.25493173599243163;0.31884379386901857
C1_4_9;7.336600613594055;5.354249620437622;8.127302718162536;5.754113101959229;8.110300850868224;7.8216959714889525;8.075693774223328;7.34383864402771;7.350235486030579;8.671014738082885;8.672401952743531;5.349656081199646;5.754633045196533;5.345686054229736;7.323732805252075
C1_6_4;16.746125650405883;15.375805282592774;16.7439706325531;15.413471460342407;16.756082916259764;17.70309374332428;16.79832081794739;15.423969864845276;15.385915660858155;16.774227952957155;16.73285083770752;15.402785420417786;15.379661917686462;15.615221905708314;16.764778757095335
C1_6_5;16.85552761554718;15.46461250782013;16.807167720794677;15.463351893424989;16.80336265563965;17.770643830299377;16.83789403438568;15.518428373336793;15.491693019866943;16.782724261283875;16.792613410949706;15.469374585151673;15.488645935058594;15.492973780632019;16.86978485584259
C1_2_7;1.2665460586547852;1.7477042436599732;1.6937159299850464;1.7405909061431886;1.2699857473373413;2.5854828357696533;1.270812201499939;1.7343847513198853;1.7325680017471314;1.2739539623260498;1.270451307296753;1.756890344619751;1.7342837810516358;1.730861735343933;1.2712204694747924
C1_4_10;7.3314001083374025;5.352717924118042;11.002115988731385;5.766615319252014;8.0817058801651;7.767993140220642;8.099074864387513;7.343384218215943;7.402964329719543;8.695446372032166;8.674077653884888;5.364805960655213;5.748684525489807;5.3502997875213625;7.324838924407959
HFVRP_p14;4.616519927978516;4.877856516838074;4.642479610443115;4.880784964561462;4.64175066947937;7.294938802719116;4.619921135902405;4.885016417503357;4.898246645927429;4.630549025535584;4.636406016349793;4.89484806060791;4.889290761947632;4.879911422729492;4.631032800674438
C1_2_6;1.2737736225128173;1.7385014772415162;1.6976453065872192;1.7348397970199585;1.2740992546081542;2.601532006263733;1.2755971908569337;1.735825252532959;1.7444756746292114;1.2731225728988647;1.2713435411453247;1.7356575012207032;1.7424553394317628;1.7407894372940063;1.2770255088806153
CVRP_p5;0.4854106903076172;0.6220559120178223;0.48470454216003417;0.6219314098358154;0.4842460870742798;0.44637718200683596;0.4860526084899902;0.6225619316101074;0.621966814994812;0.485394549369812;0.48573267459869385;0.6219225645065307;0.6237103939056396;0.6221258878707886;0.48474509716033937
CVRP_4;0.14289655685424804;0.13759992122650147;0.14232938289642333;0.13758955001831055;0.14293081760406495;0.19284458160400392;0.14367506504058838;0.13830122947692872;0.13776848316192628;0.14314868450164794;0.14329159259796143;0.13833274841308593;0.13799018859863282;0.13826406002044678;0.1433359146118164
C1_4_7;7.342846989631653;5.353003215789795;8.094803547859192;5.7579128503799435;8.099558639526368;7.777068853378296;8.12639935016632;7.360011339187622;7.357797026634216;8.679054808616637;8.70430510044098;5.348881673812866;5.761565732955932;5.3431683540344235;7.35131618976593
C1_4_1;7.304720950126648;5.315359115600586;8.053039598464967;5.735680031776428;8.04964747428894;7.757997846603393;8.065345788002015;7.339146876335144;7.367829823493958;8.641966414451598;8.658489179611205;5.339537835121154;5.740881729125976;5.328194403648377;7.313362979888916
