Instance;LOCAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;ALL_UNPERFORMED_and_GENERIC_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GENERIC_TABU_SEARCH;CHRISTOFIDES_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GENERIC_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;SAVINGS_and_GENERIC_TABU_SEARCH;SWEEP_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;BEST_INSERTION_and_GENERIC_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GENERIC_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;PATH_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;EVALUATOR_STRATEGY_and_GENERIC_TABU_SEARCH
HFVRP_4;0.24613726139068604;0.2565150260925293;0.2474609136581421;0.31987335681915285;0.31896586418151857;0.3192455530166626;0.3200595617294312;0.2896143674850464;0.2887655973434448;0.2466747522354126;0.24300687313079833;0.24421403408050538;0.2697120666503906;0.25434041023254395;0.24311718940734864
C1_4_9;8.665805387496949;5.363656949996948;8.724166440963746;8.09175763130188;8.095932650566102;7.323844242095947;7.328837823867798;5.760153126716614;5.749063181877136;8.680621075630189;7.36664731502533;7.365428757667542;5.375417637825012;5.356620860099793;7.347764086723328
C1_6_4;16.80018105506897;15.395781326293946;16.77725393772125;16.72311964035034;16.754118752479553;16.74543650150299;16.805771589279175;15.406701922416687;15.422432160377502;16.78556911945343;15.49322555065155;15.360322070121764;15.855433821678162;15.369238924980163;15.413618803024292
C1_6_5;16.816657972335815;15.466285061836242;16.81673107147217;16.815500473976137;16.872154784202575;16.78443217277527;16.787041425704956;15.460778045654298;15.5073646068573;16.803856587409975;15.468895959854127;15.478382587432861;15.924720764160156;15.451811146736144;15.47995753288269
C1_2_7;1.2674267530441283;1.7294615268707276;1.2743160486221314;1.2653832912445069;1.267999815940857;1.265204119682312;1.2699878454208373;1.7325830936431885;1.7353813886642455;1.2696548461914063;1.7414372205734252;1.7381911516189574;1.8309520721435546;1.740915870666504;1.7281071424484253
C1_4_10;8.69717104434967;5.333387303352356;8.718409538269043;8.092096042633056;8.075838208198547;7.319429802894592;7.32262659072876;5.764261174201965;5.735302495956421;8.67218370437622;7.337560868263244;7.350276494026184;5.353854250907898;5.3464536428451535;7.417720150947571
HFVRP_p14;4.632616472244263;4.88227219581604;4.615310549736023;4.6129230260849;4.6377969026565555;4.623635768890381;4.628323340415955;4.893315362930298;4.890420842170715;4.63398015499115;4.891517114639282;4.892861485481262;5.006671071052551;4.890441298484802;4.8853448867797855
C1_2_6;1.2685494899749756;1.744182300567627;1.2714646100997924;1.2738869905471801;1.273202109336853;1.2734796047210692;1.2728518009185792;1.7394840240478515;1.7421930074691772;1.2767094612121581;1.744260311126709;1.7444719076156616;1.8380287170410157;1.7431665420532227;1.7317058801651002
CVRP_p5;0.498535680770874;0.5864956855773926;0.4989933967590332;0.49727916717529297;0.4993234395980835;0.5002137184143066;0.49905598163604736;0.5866503715515137;0.5873147964477539;0.49754579067230226;0.5877004623413086;0.5865882158279419;0.5864388465881347;0.5875162124633789;0.5879717826843261
CVRP_4;0.14344558715820313;0.13802454471588135;0.1427830219268799;0.14314885139465333;0.1443795919418335;0.14311637878417968;0.14322474002838134;0.13778374195098878;0.13833026885986327;0.14289567470550538;0.13760032653808593;0.1381596326828003;0.1373333215713501;0.1382702112197876;0.1376082181930542
C1_4_7;8.685596036911011;5.353772091865539;8.655478477478027;8.110187983512878;8.110107159614563;7.346153903007507;7.333281087875366;5.753257441520691;5.76973671913147;8.694867587089538;7.36219892501831;7.373674917221069;5.359799242019653;5.380512952804565;7.337694811820984
C1_4_1;8.643424534797669;5.329244923591614;8.635358572006226;8.059657907485962;8.082583498954772;7.30291051864624;7.321641135215759;5.739912676811218;5.760673022270202;8.6593252658844;7.322255086898804;7.336012649536133;5.356534838676453;5.327773070335388;7.349856996536255
C1_6_3;16.78386781215668;15.429397463798523;17.01531376838684;16.772392082214356;16.77543122768402;16.81491701602936;16.791164302825926;15.451249766349793;15.398248720169068;16.789658427238464;15.399053478240967;15.425134873390197;15.922729444503783;15.419474959373474;15.41289267539978
C1_2_1;1.283945345878601;1.7495354175567628;1.2794756174087525;1.2770655870437622;1.2838757038116455;1.2700421571731568;1.2744887590408325;1.740014123916626;1.7425631523132323;1.280238437652588;1.7429898262023926;1.7446855545043944;1.8401716709136964;1.7467567443847656;1.7475677967071532
