Instance;SWEEP_&_TABU_SEARCH;LOCAL_CHEAPEST_ARC_&_GENERIC_TABU_SEARCH;CHRISTOFIDES_&_GREEDY_DESCENT;ALL_UNPERFORMED_&_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_&_TABU_SEARCH;CHRISTOFIDES_&_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_&_TABU_SEARCH;CHRISTOFIDES_&_TABU_SEARCH;SAVINGS_&_SIMULATED_ANNEALING;EVALUATOR_STRATEGY_&_GUIDED_LOCAL_SEARCH;EVALUATOR_STRATEGY_&_GREEDY_DESCENT;PATH_MOST_CONSTRAINED_ARC_&_GREEDY_DESCENT;SEQUENTIAL_CHEAPEST_INSERTION_&_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_&_GUIDED_LOCAL_SEARCH;ALL_UNPERFORMED_&_GREEDY_DESCENT;LOCAL_CHEAPEST_COST_INSERTION_&_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_&_GUIDED_LOCAL_SEARCH;PATH_MOST_CONSTRAINED_ARC_&_GENERIC_TABU_SEARCH;BEST_INSERTION_&_SIMULATED_ANNEALING;SAVINGS_&_TABU_SEARCH;BEST_INSERTION_&_GREEDY_DESCENT;CHRISTOFIDES_&_GENERIC_TABU_SEARCH;BEST_INSERTION_&_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_&_GENERIC_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_&_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_&_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_&_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_&_SIMULATED_ANNEALING;SAVINGS_&_GENERIC_TABU_SEARCH;SWEEP_&_GENERIC_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_&_TABU_SEARCH;PATH_CHEAPEST_ARC_&_GREEDY_DESCENT;SWEEP_&_SIMULATED_ANNEALING;LOCAL_CHEAPEST_INSERTION_&_GENERIC_TABU_SEARCH;SWEEP_&_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_ARC_&_TABU_SEARCH;PATH_CHEAPEST_ARC_&_GUIDED_LOCAL_SEARCH;FIRST_UNBOUND_MIN_VALUE_&_TABU_SEARCH;BEST_INSERTION_&_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_ARC_&_GREEDY_DESCENT;FIRST_UNBOUND_MIN_VALUE_&_GENERIC_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_&_GENERIC_TABU_SEARCH;BEST_INSERTION_&_TABU_SEARCH;PATH_CHEAPEST_ARC_&_GENERIC_TABU_SEARCH;EVALUATOR_STRATEGY_&_SIMULATED_ANNEALING;SEQUENTIAL_CHEAPEST_INSERTION_&_SIMULATED_ANNEALING;PATH_CHEAPEST_ARC_&_SIMULATED_ANNEALING;FIRST_UNBOUND_MIN_VALUE_&_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_ARC_&_SIMULATED_ANNEALING;LOCAL_CHEAPEST_INSERTION_&_GUIDED_LOCAL_SEARCH;ALL_UNPERFORMED_&_SIMULATED_ANNEALING;LOCAL_CHEAPEST_INSERTION_&_GREEDY_DESCENT;SWEEP_&_GREEDY_DESCENT;GLOBAL_CHEAPEST_ARC_&_GENERIC_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_&_SIMULATED_ANNEALING;PATH_MOST_CONSTRAINED_ARC_&_GUIDED_LOCAL_SEARCH;ALL_UNPERFORMED_&_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_&_SIMULATED_ANNEALING;SAVINGS_&_GREEDY_DESCENT;FIRST_UNBOUND_MIN_VALUE_&_SIMULATED_ANNEALING;GLOBAL_CHEAPEST_ARC_&_TABU_SEARCH;ALL_UNPERFORMED_&_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_&_GREEDY_DESCENT;LOCAL_CHEAPEST_ARC_&_GUIDED_LOCAL_SEARCH;GLOBAL_CHEAPEST_ARC_&_SIMULATED_ANNEALING;FIRST_UNBOUND_MIN_VALUE_&_GREEDY_DESCENT;GLOBAL_CHEAPEST_ARC_&_GREEDY_DESCENT;EVALUATOR_STRATEGY_&_GENERIC_TABU_SEARCH;PATH_CHEAPEST_ARC_&_TABU_SEARCH;SAVINGS_&_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_&_GREEDY_DESCENT;CHRISTOFIDES_&_SIMULATED_ANNEALING;LOCAL_CHEAPEST_COST_INSERTION_&_GREEDY_DESCENT;EVALUATOR_STRATEGY_&_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_&_SIMULATED_ANNEALING
p3;764;780;756;780;764;860;764;764;878;860;756;756;764;860;756;860;860;780;878;764;756;780;860;780;780;764;860;878;780;780;764;756;878;780;860;764;860;764;780;756;780;780;764;780;878;878;878;860;878;860;878;756;756;780;878;860;860;878;756;878;764;764;756;860;878;756;756;780;764;860;756;878;756;764;878
p6;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;944;996;996;978;996;996;996;996;942;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;996;942;996;996;996;996;996;996;944;996;996;996;968;996;978;996;996;996;996;996;996;996;996
p19;2244;2244;2244;2278;2278;2278;2244;2278;2244;2244;2278;2244;2278;2278;2278;2278;2244;2244;2244;2278;2244;2244;2278;2244;2244;2244;2244;2278;2244;2278;2278;2314;2278;2278;2244;2278;2244;2244;2244;2244;2278;2278;2278;2278;2278;2244;2278;2244;2244;2244;2278;2278;2278;2278;2244;2278;2244;2244;2244;2278;2244;2244;2244;2278;2278;2278;2278;2278;2244;2278;2278;2244;2244;2244;2278
p5;880;886;886;878;886;886;886;886;886;876;886;886;886;886;878;886;886;886;874;886;880;886;884;886;886;886;886;886;886;886;886;870;886;886;886;886;866;886;884;874;886;886;880;874;886;886;878;886;886;886;886;886;886;874;868;882;886;886;886;886;882;866;886;880;886;886;886;886;880;876;878;866;886;886;886
p1;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;672;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708
p31;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788;788
p15;1214;1348;1216;1216;1228;1169;1216;1225;1169;1234;1225;1214;1270;1225;1270;1234;1214;1285;1225;1285;1169;1234;1285;1214;1228;1169;1216;1348;1225;1348;1169;1348;1228;1285;1270;1214;1216;1225;1270;1234;1234;1169;1234;1326;1270;1234;1134;1169;1228;1348;1214;1214;1234;1225;1216;1348;1228;1270;1348;1285;1285;1348;1285;1270;1169;1216;1348;1214;1302;1216;1228;1285;1225;1228;1216
p2;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;672;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708;708
