Instance;ALL_UNPERFORMED_and_TABU_SEARCH;SWEEP_and_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_TABU_SEARCH;SAVINGS_and_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_TABU_SEARCH;EVALUATOR_STRATEGY_and_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_TABU_SEARCH;CHRISTOFIDES_and_TABU_SEARCH;BEST_INSERTION_and_TABU_SEARCH;PATH_CHEAPEST_ARC_and_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_TABU_SEARCH
p3;9.177377033233643;9.488508081436157;9.469220566749573;9.473094916343689;9.503927326202392;9.157393884658813;9.15107421875;9.440140748023987;9.198587870597839;9.226241850852967;9.57909996509552;9.405072498321534;7.669872355461121;9.618840003013611;9.263188338279724
p6;27.892798495292663;14.003569626808167;14.095666885375977;28.093422227435642;28.032523369789125;38.89614627096388;38.40426890850067;38.9393716123369;27.991784678565132;14.092637591891819;38.53300755023956;14.088967535230848;27.93940486907959;13.924093222618103;38.49144469367133
p19;56.93157820701599;55.61344442367554;57.667006039619444;57.30320646762848;53.7684327840805;60.00126943588257;52.90969343185425;59.78863327503204;55.01620161533356;51.14010651111603;54.05797476768494;54.82080457210541;56.63597857952118;57.528790783882144;56.5721661567688
p5;16.167597675323485;20.27295560836792;19.933865714073182;16.231710362434388;16.3509480714798;6.693483376502991;6.721803784370422;6.654324650764465;16.149315118789673;19.997776079177857;6.678261923789978;20.09916822910309;16.295041346549986;20.22139627933502;6.65826449394226
p1;2.533207726478577;2.502232551574707;2.4951215028762816;3.2604687929153444;2.658119773864746;2.702012634277344;1.9935633420944214;1.871158766746521;2.485963296890259;1.812141489982605;2.757486367225647;2.2055715322494507;3.375820207595825;1.8270190715789796;2.7338451623916624
p31;0.021282410621643065;0.021782183647155763;0.030442357063293457;0.032880640029907225;0.032419133186340335;0.021386241912841795;0.01956348419189453;0.03456997871398926;0.023343849182128906;0.023126840591430664;0.030130505561828613;0.027776503562927247;0.019326949119567872;0.031925296783447264;0.021598076820373534
p15;3.004805588722229;2.9976954221725465;2.507868003845215;2.4766168117523195;2.4680585145950316;2.973395347595215;2.9890146493911742;2.5015663862228394;2.9913366079330443;3.0004552602767944;2.479573106765747;2.48094961643219;3.078498911857605;2.497597026824951;3.030106019973755
p2;2.5140521049499513;2.567236065864563;2.5456677436828614;3.3460166454315186;2.5550699710845945;2.7345953226089477;1.9028521060943604;1.8970078945159912;2.5167126178741457;1.8578232526779175;2.774333643913269;2.2403047561645506;3.3575927019119263;1.828334879875183;2.764025831222534
