Instance;SEQUENTIAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GUIDED_LOCAL_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GUIDED_LOCAL_SEARCH;BEST_INSERTION_and_GUIDED_LOCAL_SEARCH;SWEEP_and_GUIDED_LOCAL_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;EVALUATOR_STRATEGY_and_GUIDED_LOCAL_SEARCH;CHRISTOFIDES_and_GUIDED_LOCAL_SEARCH;ALL_UNPERFORMED_and_GUIDED_LOCAL_SEARCH;SAVINGS_and_GUIDED_LOCAL_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH;GLOBAL_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;PATH_CHEAPEST_ARC_and_GUIDED_LOCAL_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GUIDED_LOCAL_SEARCH
p3;9.586075401306152;9.46811068058014;9.978736472129821;9.393913650512696;9.235109901428222;9.258647036552428;9.43221607208252;9.195014333724975;9.552308130264283;9.173276495933532;9.462037444114685;9.228416705131531;9.270115399360657;9.26297948360443;9.140806412696838
p6;39.269457976023354;14.062747769885593;27.81935143470764;28.007397731145222;27.94055230617523;14.068390819761488;28.036029895146687;14.059474611282349;14.43091332912445;38.23079857826233;38.543337392807004;28.021527422799004;38.44261988004049;38.61027374267578;14.12731965382894
p19;53.91546618938446;52.527923345565796;59.99946463108063;48.434133005142215;58.608048582077025;59.321950387954715;51.22916877269745;55.66955745220184;58.28301355838776;57.43485128879547;54.39700355529785;51.50348825454712;57.61658618450165;56.62540717124939;54.48746781349182
p5;6.930248713493347;19.95275146961212;16.34156115055084;16.2358167886734;16.209273505210877;19.993233489990235;16.223979115486145;20.177655720710753;20.027740359306335;6.709828495979309;6.72249813079834;16.231320881843565;6.683971047401428;7.311784672737121;20.064157843589783
p1;2.7123305082321165;2.1758897066116334;2.538515019416809;2.494065761566162;3.33680899143219;1.833564567565918;3.2684658050537108;2.224135947227478;1.809632921218872;1.9161559820175171;2.7916318655014036;2.477265644073486;2.703819227218628;2.865743398666382;2.521283411979675
p31;0.03085315227508545;0.030368566513061523;0.02782909870147705;0.03188025951385498;0.021056270599365233;0.022974634170532228;0.03168091773986816;0.024205279350280762;0.032862091064453126;0.021839356422424315;0.03145685195922852;0.022606492042541504;0.021135163307189942;0.02145993709564209;0.02283511161804199
p15;2.476554822921753;2.4768293380737303;2.496538186073303;2.4746225595474245;2.9949629306793213;3.0018245220184325;2.6020203113555906;3.0016363859176636;2.4692004203796385;2.986700963973999;2.473496437072754;3.0086435317993163;2.9853894472122193;2.3263761520385744;2.989246439933777
p2;2.7674393177032472;2.209814119338989;2.5217722177505495;2.5139782428741455;3.341504120826721;1.841811966896057;3.3073594093322756;2.214379358291626;1.8333712577819825;1.9138413190841674;2.774059510231018;2.526936650276184;2.7411396503448486;2.90859911441803;2.520477867126465
