Instance;EVALUATOR_STRATEGY_and_GREEDY_DESCENT;SAVINGS_and_GREEDY_DESCENT;GLOBAL_CHEAPEST_ARC_and_GREEDY_DESCENT;LOCAL_CHEAPEST_COST_INSERTION_and_GREEDY_DESCENT;ALL_UNPERFORMED_and_GREEDY_DESCENT;LOCAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;CHRISTOFIDES_and_GREEDY_DESCENT;LOCAL_CHEAPEST_ARC_and_GREEDY_DESCENT;BEST_INSERTION_and_GREEDY_DESCENT;FIRST_UNBOUND_MIN_VALUE_and_GREEDY_DESCENT;PARALLEL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;PATH_MOST_CONSTRAINED_ARC_and_GREEDY_DESCENT;SWEEP_and_GREEDY_DESCENT;SEQUENTIAL_CHEAPEST_INSERTION_and_GREEDY_DESCENT;PATH_CHEAPEST_ARC_and_GREEDY_DESCENT
p3;9.44345726966858;9.156096744537354;9.434740567207337;9.220538187026978;9.42441098690033;9.509360456466675;9.19438054561615;9.176130318641663;9.135654735565186;9.532134652137756;9.418946051597596;9.225016713142395;9.47516393661499;9.225485277175903;11.22590160369873
p6;38.321877574920656;27.93941731452942;28.05995710690816;38.50070677863227;27.945150804519653;14.074462413787842;38.305361127853395;14.1103658941057;14.02858567237854;38.72604690657722;38.86593193478055;14.190856051445007;14.029631662368775;28.6100885603163;28.161061143875123
p19;49.94744963645935;49.06235074996948;45.62971212863922;60.00026021003723;52.670657181739806;51.55305137634277;55.55236170291901;41.06559073925018;60.00233809947967;56.5294073343277;57.35773763656616;54.11180317401886;52.849626302719116;49.84873814582825;59.99846169948578
p5;6.806275796890259;16.238361644744874;16.293716406822206;6.66006224155426;16.258972215652467;20.210597777366637;6.664178204536438;19.924582386016844;20.054170060157777;6.652434349060059;6.663544869422912;20.14039466381073;20.217479085922243;16.384043431282045;16.006850290298463
p1;2.8054359912872315;2.6307857275009154;2.4797823905944822;2.713286519050598;3.3572768211364745;2.478739333152771;2.70863516330719;2.182036852836609;1.8184895992279053;2.7030954122543336;1.8937184810638428;2.668893814086914;2.1954633474349974;2.4800875663757322;2.7421465873718263
p31;0.03343765735626221;0.02050173282623291;0.030517148971557616;0.0206096887588501;0.029564666748046874;0.0323523998260498;0.023668074607849122;0.024734687805175782;0.023799490928649903;0.029624104499816895;0.030396366119384767;0.020740222930908204;0.02987539768218994;0.02280280590057373;0.028137731552124023
p15;2.485748600959778;2.9839686870574953;2.4831894397735597;3.0129916191101076;2.484865593910217;2.580280828475952;2.984372353553772;2.9903517961502075;3.001115107536316;2.4804237127304076;2.4704560041427612;3.0181463718414308;2.468440079689026;2.9917174339294434;3.3536035776138307
p2;2.7389140844345095;2.5806259632110597;2.5311914443969727;2.7517931699752807;3.380542349815369;2.532321071624756;2.7498193979263306;2.2080725193023683;1.8281676769256592;2.755263018608093;1.9325461864471436;2.5272402286529543;2.234420418739319;2.5228190422058105;2.5357369899749758
