Instance;BEST_INSERTION_and_GENERIC_TABU_SEARCH;PATH_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;SEQUENTIAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;FIRST_UNBOUND_MIN_VALUE_and_GENERIC_TABU_SEARCH;ALL_UNPERFORMED_and_GENERIC_TABU_SEARCH;EVALUATOR_STRATEGY_and_GENERIC_TABU_SEARCH;CHRISTOFIDES_and_GENERIC_TABU_SEARCH;PATH_MOST_CONSTRAINED_ARC_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;PARALLEL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;GLOBAL_CHEAPEST_ARC_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_INSERTION_and_GENERIC_TABU_SEARCH;SAVINGS_and_GENERIC_TABU_SEARCH;LOCAL_CHEAPEST_COST_INSERTION_and_GENERIC_TABU_SEARCH;SWEEP_and_GENERIC_TABU_SEARCH
p3;9.142475128173828;8.923256492614746;9.269480776786803;9.478987526893615;9.59046974182129;9.437543630599976;9.3178560256958;9.164493107795716;9.237382912635804;9.40880057811737;9.485962176322937;9.452586388587951;9.276412272453308;9.206189942359924;9.484696841239929
p6;28.19502438439263;38.43779346942902;38.52270918422275;14.090070062213474;38.49874967998929;14.032969045639039;14.19695861339569;27.760314202308656;28.019312646653916;14.06607558992174;38.44487198193868;28.01284382078383;38.44052400588989;14.04197359085083;27.959709548950194
p19;54.8826265335083;54.108932447433475;59.24871990680695;59.34552180767059;56.9051486492157;53.37760603427887;56.842315912246704;55.43664336204529;48.29484441280365;52.56387400627136;60.000066471099856;60.00006680488586;55.57475891113281;53.54344251155853;57.82768044471741
p5;16.244595837593078;6.6936838865280155;6.685163736343384;19.919254088401793;6.706758832931518;20.138611674308777;20.067375206947325;16.331950426101685;16.20585012435913;20.00953483581543;6.63835334777832;16.356662607192995;6.907065367698669;19.932961559295656;16.251781749725343
p1;3.322794961929321;1.9031474828720092;1.8563601493835449;2.193355679512024;2.7164908409118653;2.5511314392089846;2.2147792100906374;2.5434112787246703;2.492729830741882;1.7971221685409546;2.7215177059173583;2.492950963973999;2.7570487022399903;2.491971731185913;2.4998348712921143
p31;0.019769692420959474;0.028655862808227538;0.024004459381103516;0.03153707981109619;0.031034517288208007;0.029302382469177247;0.021596693992614747;0.02350761890411377;0.020454096794128417;0.030032849311828612;0.03284974098205566;0.02919015884399414;0.022670960426330565;0.02399888038635254;0.03180162906646729
p15;2.99993782043457;2.4968995094299316;3.0028377294540407;2.476533555984497;2.4817702770233154;2.466983413696289;3.0098390340805055;3.013747525215149;3.002309513092041;2.4643498182296755;2.4896908521652223;2.4814717054367064;2.9959810733795167;3.0139492034912108;2.476819062232971
p2;3.334138607978821;1.895409059524536;1.909076738357544;2.2323126554489137;2.7611926794052124;2.5817119121551513;2.2584265947341917;2.507743501663208;2.5273773670196533;1.8222713947296143;2.755578804016113;2.526170015335083;2.7679611921310423;2.530659222602844;2.537888526916504
